Cancer,Articles,Country,ASR,Norm_articles
Liver cancer,39,Morocco,2.6,1.0341493894554363
Lung cancer,66,Morocco,20.4,1.7500989667707383
Mesothelioma,18,Morocco,0.16,0.47729971821020134
Mouth cancer,0,Morocco,1.7,0.0
Multiple myeloma,63,Morocco,1.3,1.6705490137357049
Non-Hodgkin lymphoma,57,Morocco,5.7,1.5114491076656376
Ovarian cancer,62,Morocco,6.3,1.644032362724027
Pancreatic cancer,17,Morocco,2.8,0.4507830671985235
Penile cancer,6,Morocco,0.03,0.15909990607006713
Prostate cancer,59,Morocco,23.6,1.5644824096889933
Rectal cancer,36,Morocco,5.0,0.9545994364204027
Salivary gland cancer,1,Morocco,0.39,0.026516651011677852
Skin cancer,121,Morocco,1.75,3.2085147724130203
Stomach cancer,18,Morocco,5.5,0.47729971821020134
Testicular cancer,9,Morocco,0.79,0.23864985910510067
Throat cancer,0,Morocco,2.95,0.0
Thyroid cancer,40,Morocco,6.8,1.0606660404671142
Uterine cancer,20,Morocco,4.2,0.5303330202335571
Vaginal cancer,4,Morocco,0.31,0.10606660404671141
Vulvar cancer,4,Morocco,0.88,0.10606660404671141
Anal cancer,0,Malawi,0.85,0.0
Bladder cancer,1,Malawi,7.2,0.04822935101331313
Brain cancer,1,Malawi,0.62,0.04822935101331313
Breast cancer,7,Malawi,25.2,0.33760545709319195
Cervical cancer,31,Malawi,70.9,1.495109881412707
Colon cancer,0,Malawi,2.0,0.0
Colorectal cancer,0,Malawi,4.9,0.0
Esophageal cancer,2,Malawi,17.9,0.09645870202662626
Gallbladder cancer,0,Malawi,0.04,0.0
Hodgkin lymphoma,9,Malawi,0.61,0.4340641591198182
Kaposi sarcoma,12,Malawi,12.0,0.5787522121597576
Kidney cancer,13,Malawi,0.91,0.6269815631730707
Laryngeal cancer,0,Malawi,0.69,0.0
Leukemia,7,Malawi,0.86,0.33760545709319195
Liver cancer,7,Malawi,3.9,0.33760545709319195
Lung cancer,7,Malawi,1.6,0.33760545709319195
Mesothelioma,0,Malawi,0.0,0.0
Mouth cancer,0,Malawi,1.5,0.0
Multiple myeloma,0,Malawi,0.22,0.0
Non-Hodgkin lymphoma,9,Malawi,6.5,0.4340641591198182
Ovarian cancer,0,Malawi,3.3,0.0
Pancreatic cancer,0,Malawi,0.5,0.0
Penile cancer,0,Malawi,2.5,0.0
Prostate cancer,0,Malawi,28.0,0.0
Rectal cancer,0,Malawi,2.1,0.0
Salivary gland cancer,0,Malawi,0.98,0.0
Skin cancer,2,Malawi,5.300000000000001,0.09645870202662626
Stomach cancer,0,Malawi,3.2,0.0
Testicular cancer,0,Malawi,0.5,0.0
Throat cancer,0,Malawi,0.46,0.0
Thyroid cancer,2,Malawi,1.2,0.09645870202662626
Uterine cancer,0,Malawi,0.99,0.0
Vaginal cancer,0,Malawi,1.5,0.0
Vulvar cancer,1,Malawi,1.1,0.04822935101331313
Anal cancer,0,Guatemala,0.05,0.0
Bladder cancer,1,Guatemala,0.81,0.05531031576106165
Brain cancer,1,Guatemala,1.8,0.05531031576106165
Breast cancer,3,Guatemala,28.4,0.16593094728318494
Cervical cancer,8,Guatemala,21.5,0.4424825260884932
Colon cancer,0,Guatemala,5.6,0.0
Colorectal cancer,2,Guatemala,6.2,0.1106206315221233
Esophageal cancer,1,Guatemala,1.0,0.05531031576106165
Gallbladder cancer,0,Guatemala,0.35,0.0
Hodgkin lymphoma,3,Guatemala,0.88,0.16593094728318494
Kaposi sarcoma,0,Guatemala,0.0,0.0
Kidney cancer,1,Guatemala,2.0,0.05531031576106165
Laryngeal cancer,0,Guatemala,0.61,0.0
Leukemia,6,Guatemala,6.1,0.3318618945663699
Liver cancer,3,Guatemala,15.5,0.16593094728318494
Lung cancer,3,Guatemala,3.8,0.16593094728318494
Mesothelioma,0,Guatemala,0.0,0.0
Mouth cancer,0,Guatemala,0.87,0.0
Multiple myeloma,0,Guatemala,0.38,0.0
Non-Hodgkin lymphoma,3,Guatemala,2.5,0.16593094728318494
Ovarian cancer,0,Guatemala,3.0,0.0
Pancreatic cancer,0,Guatemala,2.5,0.0
Penile cancer,0,Guatemala,0.3,0.0
Prostate cancer,3,Guatemala,43.6,0.16593094728318494
Rectal cancer,0,Guatemala,0.56,0.0
Salivary gland cancer,0,Guatemala,0.15,0.0
Skin cancer,4,Guatemala,3.48,0.2212412630442466
Stomach cancer,0,Guatemala,12.2,0.0
Testicular cancer,1,Guatemala,2.5,0.05531031576106165
Throat cancer,0,Guatemala,0.46,0.0
Thyroid cancer,0,Guatemala,3.7,0.0
Uterine cancer,1,Guatemala,2.5,0.05531031576106165
Vaginal cancer,1,Guatemala,0.19,0.05531031576106165
Vulvar cancer,0,Guatemala,0.2,0.0
Anal cancer,1,Tunisia,0.52,0.08352705345205201
Bladder cancer,61,Tunisia,8.9,5.095150260575172
Brain cancer,87,Tunisia,3.3,7.266853650328525
Breast cancer,354,Tunisia,36.2,29.56857692202641
Cervical cancer,49,Tunisia,5.3,4.092825619150548
Colon cancer,58,Tunisia,6.6,4.844569100219016
Colorectal cancer,123,Tunisia,11.9,10.273827574602397
Esophageal cancer,4,Tunisia,0.7,0.33410821380820804
Gallbladder cancer,12,Tunisia,1.1,1.002324641424624
Hodgkin lymphoma,27,Tunisia,2.0,2.255230443205404
Kaposi sarcoma,9,Tunisia,0.41,0.751743481068468
Kidney cancer,36,Tunisia,2.2,3.006973924273872
Laryngeal cancer,8,Tunisia,3.1,0.6682164276164161
Leukemia,171,Tunisia,5.3,14.283126140300892
Liver cancer,36,Tunisia,4.1,3.006973924273872
Lung cancer,54,Tunisia,20.1,4.510460886410808
Mesothelioma,15,Tunisia,0.15,1.2529058017807801
Mouth cancer,0,Tunisia,1.8,0.0
Multiple myeloma,61,Tunisia,1.4,5.095150260575172
Non-Hodgkin lymphoma,27,Tunisia,5.8,2.255230443205404
Ovarian cancer,54,Tunisia,4.6,4.510460886410808
Pancreatic cancer,11,Tunisia,3.3,0.918797587972572
Penile cancer,1,Tunisia,0.12,0.08352705345205201
Prostate cancer,54,Tunisia,16.8,4.510460886410808
Rectal cancer,19,Tunisia,4.8,1.587014015588988
Salivary gland cancer,2,Tunisia,0.28,0.16705410690410402
Skin cancer,95,Tunisia,3.49,7.935070077944941
Stomach cancer,20,Tunisia,3.5,1.67054106904104
Testicular cancer,5,Tunisia,0.68,0.41763526726026
Throat cancer,0,Tunisia,3.45,0.0
Thyroid cancer,31,Tunisia,2.5,2.589338657013612
Uterine cancer,13,Tunisia,4.0,1.085851694876676
Vaginal cancer,2,Tunisia,0.19,0.16705410690410402
Vulvar cancer,5,Tunisia,0.54,0.41763526726026
Anal cancer,0,Latvia,0.66,0.0
Bladder cancer,3,Latvia,11.1,1.638986013986014
Brain cancer,3,Latvia,6.5,1.638986013986014
Breast cancer,49,Latvia,66.0,26.770104895104897
Cervical cancer,9,Latvia,16.9,4.916958041958042
Colon cancer,2,Latvia,12.4,1.0926573426573427
Colorectal cancer,25,Latvia,23.5,13.658216783216783
Esophageal cancer,0,Latvia,3.7,0.0
Gallbladder cancer,0,Latvia,0.57,0.0
Hodgkin lymphoma,3,Latvia,2.6,1.638986013986014
Kaposi sarcoma,0,Latvia,0.0,0.0
Kidney cancer,5,Latvia,13.7,2.7316433566433567
Laryngeal cancer,0,Latvia,2.9,0.0
Leukemia,18,Latvia,7.7,9.833916083916083
Liver cancer,2,Latvia,4.3,1.0926573426573427
Lung cancer,7,Latvia,23.5,3.824300699300699
Mesothelioma,0,Latvia,0.15,0.0
Mouth cancer,0,Latvia,4.4,0.0
Multiple myeloma,3,Latvia,2.7,1.638986013986014
Non-Hodgkin lymphoma,4,Latvia,7.7,2.1853146853146854
Ovarian cancer,13,Latvia,15.3,7.1022727272727275
Pancreatic cancer,2,Latvia,9.3,1.0926573426573427
Penile cancer,0,Latvia,1.2,0.0
Prostate cancer,20,Latvia,97.3,10.926573426573427
Rectal cancer,2,Latvia,10.5,1.0926573426573427
Salivary gland cancer,0,Latvia,0.71,0.0
Skin cancer,35,Latvia,14.4,19.121503496503497
Stomach cancer,2,Latvia,12.1,1.0926573426573427
Testicular cancer,0,Latvia,3.0,0.0
Throat cancer,0,Latvia,4.21,0.0
Thyroid cancer,3,Latvia,8.2,1.638986013986014
Uterine cancer,1,Latvia,16.2,0.5463286713286714
Vaginal cancer,1,Latvia,0.44,0.5463286713286714
Vulvar cancer,2,Latvia,1.6,1.0926573426573427
Anal cancer,7,Mexico,0.23,0.05360871425273289
Bladder cancer,20,Mexico,2.5,0.15316775500780827
Brain cancer,289,Mexico,2.6,2.2132740598628295
Breast cancer,1309,Mexico,39.9,10.02482956526105
Cervical cancer,784,Mexico,13.2,6.004175996306084
Colon cancer,156,Mexico,8.1,1.1947084890609045
Colorectal cancer,233,Mexico,10.9,1.7844043458409662
Esophageal cancer,15,Mexico,0.95,0.1148758162558562
Gallbladder cancer,10,Mexico,0.87,0.07658387750390414
Hodgkin lymphoma,69,Mexico,1.6,0.5284287547769385
Kaposi sarcoma,18,Mexico,0.34,0.13785097950702743
Kidney cancer,58,Mexico,4.5,0.44418648952264395
Laryngeal cancer,24,Mexico,0.75,0.18380130600936992
Leukemia,778,Mexico,5.7,5.958225669803741
Liver cancer,189,Mexico,5.7,1.4474352848237881
Lung cancer,273,Mexico,5.4,2.0907398558565826
Mesothelioma,34,Mexico,0.26,0.26038518351327405
Mouth cancer,1,Mexico,1.0,0.007658387750390413
Multiple myeloma,87,Mexico,1.6,0.6662797342839659
Non-Hodgkin lymphoma,112,Mexico,6.2,0.8577394280437263
Ovarian cancer,141,Mexico,6.7,1.0798326728050482
Pancreatic cancer,60,Mexico,3.9,0.4595032650234248
Penile cancer,6,Mexico,1.1,0.04595032650234248
Prostate cancer,216,Mexico,39.1,1.6542117540843293
Rectal cancer,47,Mexico,2.5,0.35994422426834943
Salivary gland cancer,1,Mexico,0.38,0.007658387750390413
Skin cancer,244,Mexico,6.8,1.8686466110952609
Stomach cancer,55,Mexico,6.3,0.42121132627147273
Testicular cancer,28,Mexico,5.1,0.21443485701093157
Throat cancer,0,Mexico,0.53,0.0
Thyroid cancer,75,Mexico,7.9,0.574379081279281
Uterine cancer,86,Mexico,7.0,0.6586213465335755
Vaginal cancer,4,Mexico,0.31,0.030633551001561652
Vulvar cancer,4,Mexico,0.56,0.030633551001561652
Anal cancer,0,Bahrain,0.24,0.0
Bladder cancer,3,Bahrain,7.3,1.8812858463340636
Brain cancer,4,Bahrain,2.1,2.5083811284454183
Breast cancer,50,Bahrain,58.5,31.354764105567728
Cervical cancer,9,Bahrain,2.7,5.643857539002191
Colon cancer,7,Bahrain,9.4,4.389666974779482
Colorectal cancer,9,Bahrain,13.5,5.643857539002191
Esophageal cancer,0,Bahrain,1.2,0.0
Gallbladder cancer,0,Bahrain,0.48,0.0
Hodgkin lymphoma,2,Bahrain,0.75,1.2541905642227091
Kaposi sarcoma,0,Bahrain,0.0,0.0
Kidney cancer,6,Bahrain,2.3,3.762571692668127
Laryngeal cancer,1,Bahrain,1.3,0.6270952821113546
Leukemia,5,Bahrain,5.2,3.1354764105567727
Liver cancer,1,Bahrain,2.7,0.6270952821113546
Lung cancer,2,Bahrain,10.1,1.2541905642227091
Mesothelioma,1,Bahrain,0.76,0.6270952821113546
Mouth cancer,0,Bahrain,1.9,0.0
Multiple myeloma,1,Bahrain,1.2,0.6270952821113546
Non-Hodgkin lymphoma,2,Bahrain,7.2,1.2541905642227091
Ovarian cancer,0,Bahrain,5.1,0.0
Pancreatic cancer,2,Bahrain,2.8,1.2541905642227091
Penile cancer,0,Bahrain,0.0,0.0
Prostate cancer,8,Bahrain,13.4,5.0167622568908365
Rectal cancer,0,Bahrain,3.9,0.0
Salivary gland cancer,0,Bahrain,0.04,0.0
Skin cancer,3,Bahrain,0.85,1.8812858463340636
Stomach cancer,0,Bahrain,3.3,0.0
Testicular cancer,1,Bahrain,0.45,0.6270952821113546
Throat cancer,0,Bahrain,0.5900000000000001,0.0
Thyroid cancer,4,Bahrain,2.7,2.5083811284454183
Uterine cancer,2,Bahrain,8.2,1.2541905642227091
Vaginal cancer,0,Bahrain,0.0,0.0
Vulvar cancer,0,Bahrain,0.15,0.0
Anal cancer,7,South Africa,0.83,0.11093336240843937
Bladder cancer,17,South Africa,4.1,0.2694095944204956
Brain cancer,60,South Africa,1.5,0.9508573920723374
Breast cancer,698,South Africa,47.8,11.061640994441525
Cervical cancer,515,South Africa,33.2,8.161525948620897
Colon cancer,67,South Africa,6.8,1.0617907544807768
Colorectal cancer,172,South Africa,13.5,2.7257911906073673
Esophageal cancer,74,South Africa,6.4,1.1727241168892162
Gallbladder cancer,4,South Africa,0.66,0.06339049280482249
Hodgkin lymphoma,55,South Africa,1.1,0.8716192760663093
Kaposi sarcoma,65,South Africa,6.0,1.0300955080783656
Kidney cancer,83,South Africa,2.6,1.3153527257000668
Laryngeal cancer,8,South Africa,1.9,0.12678098560964499
Leukemia,223,South Africa,3.6,3.5340199738688542
Liver cancer,231,South Africa,4.9,3.660800959478499
Lung cancer,264,South Africa,18.1,4.183772525118284
Mesothelioma,45,South Africa,0.6,0.7131430440542531
Mouth cancer,2,South Africa,3.1,0.031695246402411247
Multiple myeloma,49,South Africa,2.3,0.7765335368590756
Non-Hodgkin lymphoma,55,South Africa,5.6,0.8716192760663093
Ovarian cancer,81,South Africa,5.1,1.2836574792976556
Pancreatic cancer,31,South Africa,5.3,0.49127631923737436
Penile cancer,7,South Africa,1.4,0.11093336240843937
Prostate cancer,256,South Africa,62.0,4.0569915395086396
Rectal cancer,6,South Africa,5.9,0.09508573920723375
Salivary gland cancer,0,South Africa,0.54,0.0
Skin cancer,269,South Africa,23.9,4.263010641124313
Stomach cancer,14,South Africa,3.6,0.22186672481687875
Testicular cancer,8,South Africa,0.7,0.12678098560964499
Throat cancer,0,South Africa,1.49,0.0
Thyroid cancer,18,South Africa,2.2,0.28525721762170125
Uterine cancer,26,South Africa,6.2,0.4120382032313462
Vaginal cancer,2,South Africa,0.74,0.031695246402411247
Vulvar cancer,8,South Africa,2.0,0.12678098560964499
Anal cancer,1,Kenya,0.87,0.018750828083445234
Bladder cancer,3,Kenya,2.3,0.0562524842503357
Brain cancer,7,Kenya,2.1,0.13125579658411665
Breast cancer,57,Kenya,40.8,1.0687972007563784
Cervical cancer,94,Kenya,32.8,1.762577839843852
Colon cancer,4,Kenya,6.6,0.07500331233378094
Colorectal cancer,12,Kenya,11.1,0.2250099370013428
Esophageal cancer,9,Kenya,13.0,0.16875745275100712
Gallbladder cancer,0,Kenya,1.6,0.0
Hodgkin lymphoma,3,Kenya,0.85,0.0562524842503357
Kaposi sarcoma,6,Kenya,1.5,0.1125049685006714
Kidney cancer,6,Kenya,1.3,0.1125049685006714
Laryngeal cancer,1,Kenya,1.3,0.018750828083445234
Leukemia,16,Kenya,4.7,0.30001324933512374
Liver cancer,18,Kenya,2.9,0.33751490550201424
Lung cancer,20,Kenya,3.4,0.3750165616689047
Mesothelioma,1,Kenya,0.01,0.018750828083445234
Mouth cancer,0,Kenya,2.7,0.0
Multiple myeloma,9,Kenya,2.9,0.16875745275100712
Non-Hodgkin lymphoma,3,Kenya,4.8,0.0562524842503357
Ovarian cancer,5,Kenya,7.9,0.09375414041722617
Pancreatic cancer,3,Kenya,3.5,0.0562524842503357
Penile cancer,1,Kenya,0.45,0.018750828083445234
Prostate cancer,25,Kenya,39.7,0.46877070208613086
Rectal cancer,2,Kenya,3.6,0.03750165616689047
Salivary gland cancer,0,Kenya,0.46,0.0
Skin cancer,8,Kenya,3.2,0.15000662466756187
Stomach cancer,0,Kenya,7.2,0.0
Testicular cancer,3,Kenya,0.14,0.0562524842503357
Throat cancer,0,Kenya,3.42,0.0
Thyroid cancer,2,Kenya,1.5,0.03750165616689047
Uterine cancer,0,Kenya,5.8,0.0
Vaginal cancer,0,Kenya,0.36,0.0
Vulvar cancer,0,Kenya,0.94,0.0
Anal cancer,0,Turkmenistan,0.7,0.0
Bladder cancer,0,Turkmenistan,2.9,0.0
Brain cancer,0,Turkmenistan,4.3,0.0
Breast cancer,2,Turkmenistan,31.1,0.2833727764623771
Cervical cancer,0,Turkmenistan,14.1,0.0
Colon cancer,0,Turkmenistan,2.1,0.0
Colorectal cancer,0,Turkmenistan,5.9,0.0
Esophageal cancer,0,Turkmenistan,7.7,0.0
Gallbladder cancer,0,Turkmenistan,0.53,0.0
Hodgkin lymphoma,0,Turkmenistan,0.75,0.0
Kaposi sarcoma,0,Turkmenistan,0.05,0.0
Kidney cancer,0,Turkmenistan,3.8,0.0
Laryngeal cancer,0,Turkmenistan,1.2,0.0
Leukemia,0,Turkmenistan,3.7,0.0
Liver cancer,0,Turkmenistan,6.2,0.0
Lung cancer,0,Turkmenistan,9.5,0.0
Mesothelioma,0,Turkmenistan,0.02,0.0
Mouth cancer,0,Turkmenistan,2.8,0.0
Multiple myeloma,0,Turkmenistan,1.1,0.0
Non-Hodgkin lymphoma,0,Turkmenistan,1.3,0.0
Ovarian cancer,1,Turkmenistan,4.5,0.14168638823118854
Pancreatic cancer,0,Turkmenistan,2.6,0.0
Penile cancer,0,Turkmenistan,0.0,0.0
Prostate cancer,0,Turkmenistan,6.1,0.0
Rectal cancer,0,Turkmenistan,3.1,0.0
Salivary gland cancer,0,Turkmenistan,0.2,0.0
Skin cancer,0,Turkmenistan,5.57,0.0
Stomach cancer,0,Turkmenistan,12.1,0.0
Testicular cancer,0,Turkmenistan,2.0,0.0
Throat cancer,0,Turkmenistan,2.44,0.0
Thyroid cancer,0,Turkmenistan,1.3,0.0
Uterine cancer,1,Turkmenistan,5.4,0.14168638823118854
Vaginal cancer,0,Turkmenistan,0.25,0.0
Vulvar cancer,0,Turkmenistan,0.54,0.0
Anal cancer,15,Puerto Rico,0.75,4.682678304683146
Bladder cancer,4,Puerto Rico,4.9,1.2487142145821724
Brain cancer,34,Puerto Rico,3.0,10.614070823948465
Breast cancer,128,Puerto Rico,62.3,39.958854866629515
Cervical cancer,46,Puerto Rico,10.6,14.360213467694983
Colon cancer,20,Puerto Rico,19.5,6.243571072910862
Colorectal cancer,39,Puerto Rico,27.8,12.174963592176182
Esophageal cancer,4,Puerto Rico,2.0,1.2487142145821724
Gallbladder cancer,0,Puerto Rico,0.32,0.0
Hodgkin lymphoma,10,Puerto Rico,2.3,3.121785536455431
Kaposi sarcoma,2,Puerto Rico,0.24,0.6243571072910862
Kidney cancer,10,Puerto Rico,4.7,3.121785536455431
Laryngeal cancer,1,Puerto Rico,1.9,0.3121785536455431
Leukemia,40,Puerto Rico,5.9,12.487142145821725
Liver cancer,19,Puerto Rico,6.3,5.931392519265319
Lung cancer,22,Puerto Rico,10.2,6.8679281802019485
Mesothelioma,0,Puerto Rico,0.06,0.0
Mouth cancer,0,Puerto Rico,3.0,0.0
Multiple myeloma,10,Puerto Rico,2.9,3.121785536455431
Non-Hodgkin lymphoma,15,Puerto Rico,9.4,4.682678304683146
Ovarian cancer,18,Puerto Rico,5.4,5.6192139656197755
Pancreatic cancer,3,Puerto Rico,5.3,0.9365356609366293
Penile cancer,1,Puerto Rico,1.6,0.3121785536455431
Prostate cancer,28,Puerto Rico,95.2,8.740999502075207
Rectal cancer,4,Puerto Rico,7.6,1.2487142145821724
Salivary gland cancer,0,Puerto Rico,0.29,0.0
Skin cancer,51,Puerto Rico,12.7,15.921106235922698
Stomach cancer,6,Puerto Rico,2.8,1.8730713218732586
Testicular cancer,1,Puerto Rico,3.1,0.3121785536455431
Throat cancer,0,Puerto Rico,2.5,0.0
Thyroid cancer,16,Puerto Rico,12.4,4.994856858328689
Uterine cancer,5,Puerto Rico,15.3,1.5608927682277156
Vaginal cancer,0,Puerto Rico,0.6,0.0
Vulvar cancer,1,Puerto Rico,0.73,0.3121785536455431
Anal cancer,4,Slovenia,0.25,1.8773719421131136
Bladder cancer,36,Slovenia,12.2,16.896347479018022
Brain cancer,129,Slovenia,5.8,60.54524513314791
Breast cancer,280,Slovenia,82.3,131.41603594791795
Cervical cancer,75,Slovenia,7.2,35.20072391462088
Colon cancer,24,Slovenia,17.7,11.264231652678681
Colorectal cancer,103,Slovenia,30.5,48.34232750941268
Esophageal cancer,9,Slovenia,2.2,4.2240868697545055
Gallbladder cancer,1,Slovenia,1.2,0.4693429855282784
Hodgkin lymphoma,6,Slovenia,2.5,2.8160579131696704
Kaposi sarcoma,1,Slovenia,0.02,0.4693429855282784
Kidney cancer,20,Slovenia,8.5,9.386859710565568
Laryngeal cancer,13,Slovenia,2.8,6.101458811867619
Leukemia,97,Slovenia,8.5,45.526269596243004
Liver cancer,33,Slovenia,6.4,15.488318522433186
Lung cancer,80,Slovenia,34.2,37.547438842262274
Mesothelioma,36,Slovenia,0.96,16.896347479018022
Mouth cancer,0,Slovenia,3.7,0.0
Multiple myeloma,16,Slovenia,3.0,7.509487768452455
Non-Hodgkin lymphoma,22,Slovenia,10.3,10.325545681622124
Ovarian cancer,76,Slovenia,8.1,35.67006690014916
Pancreatic cancer,13,Slovenia,8.3,6.101458811867619
Penile cancer,0,Slovenia,0.55,0.0
Prostate cancer,44,Slovenia,72.6,20.651091363244248
Rectal cancer,27,Slovenia,12.5,12.672260609263516
Salivary gland cancer,0,Slovenia,0.46,0.0
Skin cancer,209,Slovenia,26.3,98.09268397541018
Stomach cancer,15,Slovenia,8.4,7.040144782924176
Testicular cancer,4,Slovenia,13.0,1.8773719421131136
Throat cancer,0,Slovenia,4.08,0.0
Thyroid cancer,20,Slovenia,8.5,9.386859710565568
Uterine cancer,65,Slovenia,16.9,30.507294059338093
Vaginal cancer,1,Slovenia,0.51,0.4693429855282784
Vulvar cancer,9,Slovenia,1.8,4.2240868697545055
Anal cancer,0,Belarus,0.75,0.0
Bladder cancer,13,Belarus,7.9,1.427116083817821
Brain cancer,5,Belarus,5.1,0.5488908014683926
Breast cancer,28,Belarus,56.6,3.073788488222999
Cervical cancer,7,Belarus,9.3,0.7684471220557497
Colon cancer,2,Belarus,18.9,0.21955632058735708
Colorectal cancer,5,Belarus,32.7,0.5488908014683926
Esophageal cancer,0,Belarus,3.5,0.0
Gallbladder cancer,0,Belarus,0.75,0.0
Hodgkin lymphoma,4,Belarus,2.5,0.43911264117471416
Kaposi sarcoma,0,Belarus,0.15,0.0
Kidney cancer,2,Belarus,14.1,0.21955632058735708
Laryngeal cancer,0,Belarus,4.3,0.0
Leukemia,45,Belarus,8.2,4.940017213215534
Liver cancer,2,Belarus,3.4,0.21955632058735708
Lung cancer,6,Belarus,26.0,0.6586689617620712
Mesothelioma,0,Belarus,0.25,0.0
Mouth cancer,0,Belarus,5.6,0.0
Multiple myeloma,2,Belarus,2.1,0.21955632058735708
Non-Hodgkin lymphoma,7,Belarus,6.4,0.7684471220557497
Ovarian cancer,3,Belarus,9.2,0.3293344808810356
Pancreatic cancer,2,Belarus,7.2,0.21955632058735708
Penile cancer,0,Belarus,0.86,0.0
Prostate cancer,7,Belarus,68.2,0.7684471220557497
Rectal cancer,1,Belarus,13.1,0.10977816029367854
Salivary gland cancer,0,Belarus,0.78,0.0
Skin cancer,10,Belarus,13.2,1.0977816029367853
Stomach cancer,2,Belarus,15.3,0.21955632058735708
Testicular cancer,2,Belarus,2.7,0.21955632058735708
Throat cancer,0,Belarus,5.69,0.0
Thyroid cancer,40,Belarus,9.0,4.391126411747141
Uterine cancer,0,Belarus,24.3,0.0
Vaginal cancer,1,Belarus,0.24,0.10977816029367854
Vulvar cancer,0,Belarus,1.3,0.0
Anal cancer,0,Sierra Leone,0.04,0.0
Bladder cancer,1,Sierra Leone,0.09,0.11016017178817829
Brain cancer,1,Sierra Leone,0.01,0.11016017178817829
Breast cancer,12,Sierra Leone,7.0,1.3219220614581395
Cervical cancer,13,Sierra Leone,16.5,1.432082233246318
Colon cancer,0,Sierra Leone,0.07,0.0
Colorectal cancer,5,Sierra Leone,0.24,0.5508008589408915
Esophageal cancer,0,Sierra Leone,0.01,0.0
Gallbladder cancer,0,Sierra Leone,0.01,0.0
Hodgkin lymphoma,0,Sierra Leone,0.0,0.0
Kaposi sarcoma,0,Sierra Leone,0.0,0.0
Kidney cancer,1,Sierra Leone,0.04,0.11016017178817829
Laryngeal cancer,0,Sierra Leone,0.0,0.0
Leukemia,2,Sierra Leone,0.05,0.22032034357635658
Liver cancer,0,Sierra Leone,5.9,0.0
Lung cancer,0,Sierra Leone,1.3,0.0
Mesothelioma,0,Sierra Leone,0.0,0.0
Mouth cancer,0,Sierra Leone,0.04,0.0
Multiple myeloma,0,Sierra Leone,0.0,0.0
Non-Hodgkin lymphoma,0,Sierra Leone,0.64,0.0
Ovarian cancer,0,Sierra Leone,2.7,0.0
Pancreatic cancer,0,Sierra Leone,0.65,0.0
Penile cancer,0,Sierra Leone,0.0,0.0
Prostate cancer,1,Sierra Leone,21.2,0.11016017178817829
Rectal cancer,0,Sierra Leone,0.12,0.0
Salivary gland cancer,0,Sierra Leone,0.0,0.0
Skin cancer,3,Sierra Leone,0.07,0.3304805153645349
Stomach cancer,0,Sierra Leone,2.6,0.0
Testicular cancer,0,Sierra Leone,0.0,0.0
Throat cancer,0,Sierra Leone,0.0,0.0
Thyroid cancer,0,Sierra Leone,0.04,0.0
Uterine cancer,0,Sierra Leone,0.06,0.0
Vaginal cancer,0,Sierra Leone,0.0,0.0
Vulvar cancer,0,Sierra Leone,0.0,0.0
Anal cancer,2,Finland,0.44,0.35425498317200266
Bladder cancer,193,Finland,7.9,34.18560587609826
Brain cancer,280,Finland,4.8,49.595697644080374
Breast cancer,1879,Finland,92.3,332.8225566900965
Cervical cancer,234,Finland,4.6,41.44783303112431
Colon cancer,185,Finland,16.5,32.768585943410244
Colorectal cancer,626,Finland,26.8,110.88180973283683
Esophageal cancer,53,Finland,2.6,9.38775705405807
Gallbladder cancer,15,Finland,0.53,2.65691237379002
Hodgkin lymphoma,81,Finland,2.7,14.347326818466108
Kaposi sarcoma,9,Finland,0.09,1.594147424274012
Kidney cancer,183,Finland,8.9,32.414330960238246
Laryngeal cancer,46,Finland,0.92,8.147864612956061
Leukemia,868,Finland,7.7,153.74666269664917
Liver cancer,100,Finland,4.1,17.712749158600133
Lung cancer,207,Finland,19.2,36.66539075830227
Mesothelioma,152,Finland,0.67,26.9233787210722
Mouth cancer,1,Finland,4.0,0.17712749158600133
Multiple myeloma,144,Finland,2.9,25.50635878838419
Non-Hodgkin lymphoma,171,Finland,11.4,30.28880106120623
Ovarian cancer,421,Finland,7.4,74.57067395770656
Pancreatic cancer,187,Finland,8.9,33.12284092658225
Penile cancer,5,Finland,0.68,0.8856374579300067
Prostate cancer,1067,Finland,82.2,188.9950335222634
Rectal cancer,90,Finland,9.8,15.941474242740119
Salivary gland cancer,16,Finland,0.67,2.8340398653760213
Skin cancer,690,Finland,31.4,122.21796919434092
Stomach cancer,66,Finland,4.0,11.690414444676088
Testicular cancer,54,Finland,6.8,9.564884545644071
Throat cancer,0,Finland,1.71,0.0
Thyroid cancer,76,Finland,8.1,13.4616893605361
Uterine cancer,152,Finland,12.4,26.9233787210722
Vaginal cancer,4,Finland,0.33,0.7085099663440053
Vulvar cancer,12,Finland,1.7,2.125529899032016
Anal cancer,0,Kyrgyz Republic,0.26,0.0
Bladder cancer,1,Kyrgyz Republic,2.2,0.1373286824686204
Brain cancer,1,Kyrgyz Republic,3.9,0.1373286824686204
Breast cancer,7,Kyrgyz Republic,25.3,0.9613007772803428
Cervical cancer,2,Kyrgyz Republic,14.1,0.2746573649372408
Colon cancer,0,Kyrgyz Republic,3.7,0.0
Colorectal cancer,1,Kyrgyz Republic,7.9,0.1373286824686204
Esophageal cancer,0,Kyrgyz Republic,3.3,0.0
Gallbladder cancer,0,Kyrgyz Republic,1.1,0.0
