Cancer,Articles,Country,ASR,Norm_articles
Salivary gland cancer,17,United Kingdom,0.63,0.24902875489621662
Skin cancer,6795,United Kingdom,32.6,99.53825820704658
Stomach cancer,424,United Kingdom,3.6,6.211070122117403
Testicular cancer,443,United Kingdom,6.7,6.489396377589644
Throat cancer,9,United Kingdom,3.45,0.13183875259211467
Thyroid cancer,754,United Kingdom,5.1,11.045157717161608
Uterine cancer,1060,United Kingdom,14.8,15.527675305293506
Vaginal cancer,28,United Kingdom,0.34,0.41016500806435674
Vulvar cancer,143,United Kingdom,1.9,2.094771291185822
Anal cancer,0,Guatemala,0.05,0.0
Bladder cancer,1,Guatemala,0.81,0.05531031576106165
Brain cancer,1,Guatemala,1.8,0.05531031576106165
Breast cancer,3,Guatemala,28.4,0.16593094728318494
Cervical cancer,9,Guatemala,21.5,0.49779284184955486
Colon cancer,0,Guatemala,5.6,0.0
Colorectal cancer,2,Guatemala,6.2,0.1106206315221233
Esophageal cancer,1,Guatemala,1.0,0.05531031576106165
Gallbladder cancer,0,Guatemala,0.35,0.0
Hodgkin lymphoma,3,Guatemala,0.88,0.16593094728318494
Kaposi sarcoma,0,Guatemala,0.0,0.0
Kidney cancer,1,Guatemala,2.0,0.05531031576106165
Laryngeal cancer,0,Guatemala,0.61,0.0
Leukemia,6,Guatemala,6.1,0.3318618945663699
Liver cancer,3,Guatemala,15.5,0.16593094728318494
Lung cancer,3,Guatemala,3.8,0.16593094728318494
Mesothelioma,0,Guatemala,0.0,0.0
Mouth cancer,0,Guatemala,0.87,0.0
Multiple myeloma,0,Guatemala,0.38,0.0
Non-Hodgkin lymphoma,3,Guatemala,2.5,0.16593094728318494
Ovarian cancer,0,Guatemala,3.0,0.0
Pancreatic cancer,0,Guatemala,2.5,0.0
Penile cancer,0,Guatemala,0.3,0.0
Prostate cancer,3,Guatemala,43.6,0.16593094728318494
Rectal cancer,0,Guatemala,0.56,0.0
Salivary gland cancer,0,Guatemala,0.15,0.0
Skin cancer,5,Guatemala,3.48,0.27655157880530823
Stomach cancer,0,Guatemala,12.2,0.0
Testicular cancer,1,Guatemala,2.5,0.05531031576106165
Throat cancer,0,Guatemala,0.46,0.0
Thyroid cancer,0,Guatemala,3.7,0.0
Uterine cancer,1,Guatemala,2.5,0.05531031576106165
Vaginal cancer,1,Guatemala,0.19,0.05531031576106165
Vulvar cancer,0,Guatemala,0.2,0.0
Anal cancer,0,Uganda,0.6,0.0
Bladder cancer,1,Uganda,1.9,0.021783921492315384
Brain cancer,2,Uganda,1.9,0.04356784298463077
Breast cancer,58,Uganda,23.3,1.2634674465542923
Cervical cancer,122,Uganda,53.8,2.657638422062477
Colon cancer,4,Uganda,3.8,0.08713568596926154
Colorectal cancer,6,Uganda,7.3,0.1307035289538923
Esophageal cancer,6,Uganda,13.2,0.1307035289538923
Gallbladder cancer,0,Uganda,0.13,0.0
Hodgkin lymphoma,10,Uganda,1.2,0.21783921492315383
Kaposi sarcoma,17,Uganda,11.1,0.37032666536936154
Kidney cancer,5,Uganda,1.3,0.10891960746157692
Laryngeal cancer,1,Uganda,1.4,0.021783921492315384
Leukemia,13,Uganda,2.4,0.2831909794001
Liver cancer,13,Uganda,8.9,0.2831909794001
Lung cancer,16,Uganda,3.0,0.34854274387704615
Mesothelioma,1,Uganda,0.11,0.021783921492315384
Mouth cancer,0,Uganda,2.3,0.0
Multiple myeloma,1,Uganda,1.0,0.021783921492315384
Non-Hodgkin lymphoma,7,Uganda,7.4,0.15248745044620768
Ovarian cancer,4,Uganda,5.6,0.08713568596926154
Pancreatic cancer,1,Uganda,1.6,0.021783921492315384
Penile cancer,0,Uganda,3.1,0.0
Prostate cancer,27,Uganda,43.1,0.5881658802925154
Rectal cancer,0,Uganda,2.9,0.0
Salivary gland cancer,1,Uganda,0.41,0.021783921492315384
Skin cancer,2,Uganda,2.54,0.04356784298463077
Stomach cancer,1,Uganda,3.3,0.021783921492315384
Testicular cancer,1,Uganda,0.45,0.021783921492315384
Throat cancer,0,Uganda,3.16,0.0
Thyroid cancer,2,Uganda,1.8,0.04356784298463077
Uterine cancer,2,Uganda,3.8,0.04356784298463077
Vaginal cancer,0,Uganda,0.35,0.0
Vulvar cancer,0,Uganda,1.1,0.0
Anal cancer,1,Croatia,0.48,0.2590884336186933
Bladder cancer,49,Croatia,11.7,12.695333247315974
Brain cancer,118,Croatia,6.5,30.572435167005814
Breast cancer,394,Croatia,74.6,102.08084284576518
Cervical cancer,94,Croatia,8.3,24.354312760157175
Colon cancer,88,Croatia,24.5,22.799782158445012
Colorectal cancer,121,Croatia,41.1,31.349700467861894
Esophageal cancer,5,Croatia,2.3,1.2954421680934667
Gallbladder cancer,4,Croatia,1.5,1.0363537344747733
Hodgkin lymphoma,61,Croatia,2.2,15.804394450740293
Kaposi sarcoma,5,Croatia,0.08,1.2954421680934667
Kidney cancer,73,Croatia,10.3,18.913455654164615
Laryngeal cancer,22,Croatia,3.1,5.699945539611253
Leukemia,207,Croatia,8.8,53.63130575906952
Liver cancer,50,Croatia,5.2,12.954421680934667
Lung cancer,99,Croatia,37.1,25.64975492825064
Mesothelioma,21,Croatia,0.99,5.44085710599256
Mouth cancer,1,Croatia,3.3,0.2590884336186933
Multiple myeloma,49,Croatia,3.9,12.695333247315974
Non-Hodgkin lymphoma,85,Croatia,10.2,22.022516857588933
Ovarian cancer,83,Croatia,10.7,21.504339990351546
Pancreatic cancer,30,Croatia,7.3,7.7726530085608
Penile cancer,1,Croatia,0.87,0.2590884336186933
Prostate cancer,160,Croatia,69.5,41.454149378990934
Rectal cancer,12,Croatia,16.1,3.10906120342432
Salivary gland cancer,1,Croatia,0.61,0.2590884336186933
Skin cancer,290,Croatia,19.3,75.13564574942107
Stomach cancer,17,Croatia,9.4,4.404503371517786
Testicular cancer,13,Croatia,11.3,3.3681496370430133
Throat cancer,0,Croatia,3.79,0.0
Thyroid cancer,68,Croatia,14.0,17.618013486071145
Uterine cancer,33,Croatia,17.9,8.54991830941688
Vaginal cancer,2,Croatia,0.36,0.5181768672373867
Vulvar cancer,5,Croatia,1.6,1.2954421680934667
Anal cancer,1,Ukraine,0.45,0.030430284218854603
Bladder cancer,19,Ukraine,6.3,0.5781754001582374
Brain cancer,61,Ukraine,4.1,1.856247337350131
Breast cancer,224,Ukraine,43.1,6.816383665023431
Cervical cancer,30,Ukraine,15.2,0.9129085265656381
Colon cancer,39,Ukraine,12.9,1.1867810845353295
Colorectal cancer,50,Ukraine,24.2,1.5215142109427302
Esophageal cancer,6,Ukraine,3.2,0.18258170531312762
Gallbladder cancer,1,Ukraine,0.61,0.030430284218854603
Hodgkin lymphoma,5,Ukraine,2.0,0.15215142109427301
Kaposi sarcoma,0,Ukraine,0.05,0.0
Kidney cancer,36,Ukraine,8.0,1.0954902318787658
Laryngeal cancer,3,Ukraine,3.5,0.09129085265656381
Leukemia,200,Ukraine,5.7,6.086056843770921
Liver cancer,4,Ukraine,2.6,0.12172113687541841
Lung cancer,25,Ukraine,20.6,0.7607571054713651
Mesothelioma,3,Ukraine,0.24,0.09129085265656381
Mouth cancer,0,Ukraine,4.3,0.0
Multiple myeloma,37,Ukraine,1.3,1.1259205160976204
Non-Hodgkin lymphoma,8,Ukraine,3.9,0.24344227375083682
Ovarian cancer,37,Ukraine,11.0,1.1259205160976204
Pancreatic cancer,15,Ukraine,6.4,0.4564542632828191
Penile cancer,0,Ukraine,0.71,0.0
Prostate cancer,54,Ukraine,26.4,1.6432353478181487
Rectal cancer,22,Ukraine,10.9,0.6694662528148013
Salivary gland cancer,0,Ukraine,0.63,0.0
Skin cancer,68,Ukraine,9.3,2.069259326882113
Stomach cancer,10,Ukraine,9.5,0.30430284218854603
Testicular cancer,0,Ukraine,1.9,0.0
Throat cancer,0,Ukraine,4.07,0.0
Thyroid cancer,87,Ukraine,6.0,2.6474347270403507
Uterine cancer,34,Ukraine,19.4,1.0346296634410566
Vaginal cancer,1,Ukraine,0.3,0.030430284218854603
Vulvar cancer,0,Ukraine,1.1,0.0
Anal cancer,1,Costa Rica,0.23,0.18833721778845022
Bladder cancer,0,Costa Rica,3.3,0.0
Brain cancer,0,Costa Rica,3.7,0.0
Breast cancer,19,Costa Rica,37.5,3.578407137980554
Cervical cancer,23,Costa Rica,10.6,4.331756009134355
Colon cancer,5,Costa Rica,9.5,0.9416860889422511
Colorectal cancer,5,Costa Rica,14.3,0.9416860889422511
Esophageal cancer,0,Costa Rica,0.81,0.0
Gallbladder cancer,0,Costa Rica,0.71,0.0
Hodgkin lymphoma,1,Costa Rica,1.7,0.18833721778845022
Kaposi sarcoma,0,Costa Rica,0.24,0.0
Kidney cancer,0,Costa Rica,2.8,0.0
Laryngeal cancer,1,Costa Rica,1.1,0.18833721778845022
Leukemia,26,Costa Rica,6.1,4.896767662499705
Liver cancer,2,Costa Rica,5.0,0.37667443557690045
Lung cancer,6,Costa Rica,6.8,1.1300233067307013
Mesothelioma,1,Costa Rica,0.05,0.18833721778845022
Mouth cancer,0,Costa Rica,1.4,0.0
Multiple myeloma,3,Costa Rica,1.6,0.5650116533653506
Non-Hodgkin lymphoma,1,Costa Rica,5.7,0.18833721778845022
Ovarian cancer,2,Costa Rica,4.3,0.37667443557690045
Pancreatic cancer,1,Costa Rica,4.2,0.18833721778845022
Penile cancer,2,Costa Rica,1.1,0.37667443557690045
Prostate cancer,2,Costa Rica,45.6,0.37667443557690045
Rectal cancer,0,Costa Rica,4.6,0.0
Salivary gland cancer,0,Costa Rica,0.51,0.0
Skin cancer,9,Costa Rica,20.2,1.695034960096052
Stomach cancer,10,Costa Rica,14.0,1.8833721778845023
Testicular cancer,0,Costa Rica,4.0,0.0
Throat cancer,0,Costa Rica,0.96,0.0
Thyroid cancer,1,Costa Rica,13.8,0.18833721778845022
Uterine cancer,2,Costa Rica,10.7,0.37667443557690045
Vaginal cancer,0,Costa Rica,0.24,0.0
Vulvar cancer,0,Costa Rica,0.67,0.0
Anal cancer,0,Tajikistan,0.51,0.0
Bladder cancer,0,Tajikistan,1.0,0.0
Brain cancer,0,Tajikistan,4.5,0.0
Breast cancer,0,Tajikistan,19.5,0.0
Cervical cancer,0,Tajikistan,6.6,0.0
Colon cancer,0,Tajikistan,2.6,0.0
Colorectal cancer,0,Tajikistan,5.6,0.0
Esophageal cancer,0,Tajikistan,2.3,0.0
Gallbladder cancer,0,Tajikistan,0.36,0.0
Hodgkin lymphoma,0,Tajikistan,0.32,0.0
Kaposi sarcoma,0,Tajikistan,0.04,0.0
Kidney cancer,1,Tajikistan,2.0,0.0952471663967997
Laryngeal cancer,0,Tajikistan,0.31,0.0
Leukemia,0,Tajikistan,2.1,0.0
Liver cancer,0,Tajikistan,4.6,0.0
Lung cancer,0,Tajikistan,5.4,0.0
Mesothelioma,0,Tajikistan,0.02,0.0
Mouth cancer,0,Tajikistan,1.3,0.0
Multiple myeloma,0,Tajikistan,0.22,0.0
Non-Hodgkin lymphoma,0,Tajikistan,2.3,0.0
Ovarian cancer,0,Tajikistan,1.8,0.0
Pancreatic cancer,0,Tajikistan,1.3,0.0
Penile cancer,0,Tajikistan,0.0,0.0
Prostate cancer,0,Tajikistan,3.9,0.0
Rectal cancer,0,Tajikistan,2.5,0.0
Salivary gland cancer,0,Tajikistan,0.11,0.0
Skin cancer,1,Tajikistan,2.12,0.0952471663967997
Stomach cancer,0,Tajikistan,19.4,0.0
Testicular cancer,0,Tajikistan,0.43,0.0
Throat cancer,0,Tajikistan,0.87,0.0
Thyroid cancer,0,Tajikistan,0.34,0.0
Uterine cancer,0,Tajikistan,6.0,0.0
Vaginal cancer,0,Tajikistan,0.02,0.0
Vulvar cancer,0,Tajikistan,0.3,0.0
Anal cancer,0,Yemen,0.12,0.0
Bladder cancer,4,Yemen,2.1,0.12238215768494323
Brain cancer,2,Yemen,2.9,0.061191078842471616
Breast cancer,18,Yemen,25.4,0.5507197095822445
Cervical cancer,2,Yemen,2.1,0.061191078842471616
Colon cancer,1,Yemen,5.5,0.030595539421235808
Colorectal cancer,4,Yemen,9.1,0.12238215768494323
Esophageal cancer,1,Yemen,5.4,0.030595539421235808
Gallbladder cancer,0,Yemen,0.11,0.0
Hodgkin lymphoma,0,Yemen,1.7,0.0
Kaposi sarcoma,0,Yemen,0.06,0.0
Kidney cancer,1,Yemen,0.62,0.030595539421235808
Laryngeal cancer,0,Yemen,2.0,0.0
Leukemia,3,Yemen,4.2,0.09178661826370742
Liver cancer,4,Yemen,4.4,0.12238215768494323
Lung cancer,4,Yemen,4.1,0.12238215768494323
Mesothelioma,0,Yemen,0.01,0.0
Mouth cancer,0,Yemen,1.8,0.0
Multiple myeloma,0,Yemen,0.11,0.0
Non-Hodgkin lymphoma,0,Yemen,3.6,0.0
Ovarian cancer,2,Yemen,2.9,0.061191078842471616
Pancreatic cancer,1,Yemen,2.0,0.030595539421235808
Penile cancer,0,Yemen,0.0,0.0
Prostate cancer,0,Yemen,2.6,0.0
Rectal cancer,0,Yemen,3.5,0.0
Salivary gland cancer,0,Yemen,0.94,0.0
Skin cancer,3,Yemen,1.78,0.09178661826370742
Stomach cancer,1,Yemen,5.9,0.030595539421235808
Testicular cancer,0,Yemen,0.2,0.0
Throat cancer,0,Yemen,1.82,0.0
Thyroid cancer,10,Yemen,2.3,0.30595539421235807
Uterine cancer,0,Yemen,0.15,0.0
Vaginal cancer,0,Yemen,0.41,0.0
Vulvar cancer,0,Yemen,0.24,0.0
Anal cancer,0,Montenegro,0.66,0.0
Bladder cancer,2,Montenegro,8.0,3.2085887503669825
Brain cancer,1,Montenegro,7.9,1.6042943751834913
Breast cancer,6,Montenegro,76.5,9.625766251100947
Cervical cancer,6,Montenegro,12.0,9.625766251100947
Colon cancer,0,Montenegro,12.9,0.0
Colorectal cancer,9,Montenegro,21.3,14.438649376651421
Esophageal cancer,0,Montenegro,1.9,0.0
Gallbladder cancer,0,Montenegro,0.79,0.0
Hodgkin lymphoma,1,Montenegro,2.5,1.6042943751834913
Kaposi sarcoma,0,Montenegro,0.0,0.0
Kidney cancer,0,Montenegro,4.0,0.0
Laryngeal cancer,6,Montenegro,4.0,9.625766251100947
Leukemia,0,Montenegro,4.9,0.0
Liver cancer,1,Montenegro,4.7,1.6042943751834913
Lung cancer,1,Montenegro,36.7,1.6042943751834913
Mesothelioma,0,Montenegro,0.22,0.0
Mouth cancer,0,Montenegro,2.2,0.0
Multiple myeloma,0,Montenegro,1.3,0.0
Non-Hodgkin lymphoma,1,Montenegro,5.6,1.6042943751834913
Ovarian cancer,0,Montenegro,4.8,0.0
Pancreatic cancer,2,Montenegro,5.8,3.2085887503669825
Penile cancer,0,Montenegro,0.34,0.0
Prostate cancer,3,Montenegro,36.1,4.812883125550473
Rectal cancer,0,Montenegro,7.8,0.0
Salivary gland cancer,0,Montenegro,0.35,0.0
Skin cancer,2,Montenegro,24.3,3.2085887503669825
Stomach cancer,1,Montenegro,3.9,1.6042943751834913
Testicular cancer,1,Montenegro,6.8,1.6042943751834913
Throat cancer,0,Montenegro,1.9,0.0
Thyroid cancer,1,Montenegro,4.1,1.6042943751834913
Uterine cancer,0,Montenegro,17.5,0.0
Vaginal cancer,0,Montenegro,0.26,0.0
Vulvar cancer,0,Montenegro,0.3,0.0
Anal cancer,0,Congo Republic,0.84,0.0
Bladder cancer,0,Congo Republic,0.63,0.0
Brain cancer,0,Congo Republic,0.29,0.0
Breast cancer,13,Congo Republic,26.9,2.1165123783412403
Cervical cancer,7,Congo Republic,22.3,1.139660511414514
Colon cancer,0,Congo Republic,2.0,0.0
Colorectal cancer,2,Congo Republic,4.8,0.32561728897557546
Esophageal cancer,0,Congo Republic,0.43,0.0
Gallbladder cancer,0,Congo Republic,0.08,0.0
Hodgkin lymphoma,1,Congo Republic,0.07,0.16280864448778773
Kaposi sarcoma,0,Congo Republic,0.35,0.0
Kidney cancer,2,Congo Republic,0.67,0.32561728897557546
Laryngeal cancer,0,Congo Republic,0.52,0.0
Leukemia,6,Congo Republic,2.4,0.9768518669267263
Liver cancer,3,Congo Republic,6.9,0.48842593346336316
Lung cancer,3,Congo Republic,1.4,0.48842593346336316
Mesothelioma,0,Congo Republic,0.0,0.0
Mouth cancer,0,Congo Republic,0.61,0.0
Multiple myeloma,3,Congo Republic,1.3,0.48842593346336316
Non-Hodgkin lymphoma,0,Congo Republic,1.2,0.0
Ovarian cancer,4,Congo Republic,3.5,0.6512345779511509
Pancreatic cancer,0,Congo Republic,1.1,0.0
Penile cancer,0,Congo Republic,0.05,0.0
Prostate cancer,3,Congo Republic,42.3,0.48842593346336316
Rectal cancer,0,Congo Republic,2.0,0.0
Salivary gland cancer,0,Congo Republic,0.23,0.0
Skin cancer,3,Congo Republic,1.84,0.48842593346336316
Stomach cancer,0,Congo Republic,3.4,0.0
Testicular cancer,0,Congo Republic,0.03,0.0
Throat cancer,0,Congo Republic,0.52,0.0
Thyroid cancer,1,Congo Republic,0.45,0.16280864448778773
Uterine cancer,0,Congo Republic,1.2,0.0
Vaginal cancer,0,Congo Republic,0.29,0.0
Vulvar cancer,0,Congo Republic,1.6,0.0
Anal cancer,0,Cameroon,0.68,0.0
Bladder cancer,0,Cameroon,1.4,0.0
Brain cancer,2,Cameroon,0.51,0.0679294133238857
Breast cancer,45,Cameroon,48.6,1.5284117997874285
Cervical cancer,36,Cameroon,33.1,1.2227294398299429
Colon cancer,2,Cameroon,3.2,0.0679294133238857
Colorectal cancer,5,Cameroon,6.3,0.16982353330971428
Esophageal cancer,1,Cameroon,1.3,0.03396470666194285
Gallbladder cancer,0,Cameroon,0.19,0.0
Hodgkin lymphoma,2,Cameroon,0.54,0.0679294133238857
Kaposi sarcoma,3,Cameroon,6.2,0.10189411998582856
Kidney cancer,2,Cameroon,0.84,0.0679294133238857
Laryngeal cancer,0,Cameroon,0.28,0.0
Leukemia,26,Cameroon,1.8,0.8830823732105142
Liver cancer,24,Cameroon,5.8,0.8151529598866285
Lung cancer,24,Cameroon,3.1,0.8151529598866285
Mesothelioma,0,Cameroon,0.05,0.0
Mouth cancer,0,Cameroon,1.7,0.0
Multiple myeloma,2,Cameroon,0.78,0.0679294133238857
Non-Hodgkin lymphoma,2,Cameroon,7.8,0.0679294133238857
Ovarian cancer,3,Cameroon,5.9,0.10189411998582856
Pancreatic cancer,5,Cameroon,1.4,0.16982353330971428
Penile cancer,0,Cameroon,0.11,0.0
Prostate cancer,13,Cameroon,38.6,0.4415411866052571
Rectal cancer,2,Cameroon,2.4,0.0679294133238857
Salivary gland cancer,0,Cameroon,1.3,0.0
Skin cancer,10,Cameroon,3.2,0.33964706661942856
Stomach cancer,0,Cameroon,3.5,0.0
Testicular cancer,1,Cameroon,0.36,0.03396470666194285
Throat cancer,0,Cameroon,4.24,0.0
Thyroid cancer,4,Cameroon,0.75,0.1358588266477714
Uterine cancer,2,Cameroon,2.9,0.0679294133238857
Vaginal cancer,0,Cameroon,0.59,0.0
Vulvar cancer,0,Cameroon,0.87,0.0
Anal cancer,16,Thailand,0.27,0.24294089673129096
Bladder cancer,33,Thailand,3.4,0.5010655995082877
Brain cancer,143,Thailand,2.8,2.171284264535913
Breast cancer,881,Thailand,37.4,13.376933126266708
Cervical cancer,668,Thailand,14.9,10.142782438531398
Colon cancer,166,Thailand,8.4,2.520511803587144
Colorectal cancer,360,Thailand,15.9,5.466170176454047
Esophageal cancer,51,Thailand,2.7,0.77437410833099
Gallbladder cancer,8,Thailand,1.4,0.12147044836564548
Hodgkin lymphoma,29,Thailand,0.4,0.4403303753254649
Kaposi sarcoma,3,Thailand,0.08,0.04555141813711706
Kidney cancer,56,Thailand,1.7,0.8502931385595184
Laryngeal cancer,15,Thailand,1.3,0.22775709068558528
Leukemia,419,Thailand,5.1,6.362014733150683
Liver cancer,556,Thailand,22.7,8.442196161412362
Lung cancer,784,Thailand,18.1,11.904103939833258
Mesothelioma,10,Thailand,0.03,0.15183806045705686
Mouth cancer,1,Thailand,3.6,0.015183806045705685
Multiple myeloma,47,Thailand,1.1,0.7136388841481672
Non-Hodgkin lymphoma,73,Thailand,5.9,1.108417841336515
Ovarian cancer,201,Thailand,7.4,3.051945015186843
Pancreatic cancer,46,Thailand,2.5,0.6984550781024615
Penile cancer,9,Thailand,1.2,0.13665425441135118
Prostate cancer,149,Thailand,12.5,2.2623871008101473
Rectal cancer,67,Thailand,7.2,1.017315005062281
Salivary gland cancer,3,Thailand,0.5,0.04555141813711706
Skin cancer,159,Thailand,2.79,2.414225161267204
Stomach cancer,21,Thailand,3.3,0.3188599269598194
Testicular cancer,3,Thailand,0.63,0.04555141813711706
Throat cancer,0,Thailand,3.75,0.0
Thyroid cancer,74,Thailand,3.4,1.1236016473822208
Uterine cancer,116,Thailand,6.9,1.7613215013018595
Vaginal cancer,4,Thailand,0.26,0.06073522418282274
Vulvar cancer,7,Thailand,0.37,0.1062866423199398
Anal cancer,2,Finland,0.44,0.35425498317200266
Bladder cancer,199,Finland,7.9,35.248370825614266
Brain cancer,293,Finland,4.8,51.89835503469839
Breast cancer,1965,Finland,92.3,348.0555209664926
Cervical cancer,242,Finland,4.6,42.864852963812325
Colon cancer,191,Finland,16.5,33.83135089292625
Colorectal cancer,659,Finland,26.8,116.72701695517488
Esophageal cancer,60,Finland,2.6,10.62764949516008
Gallbladder cancer,16,Finland,0.53,2.8340398653760213
Hodgkin lymphoma,86,Finland,2.7,15.232964276396114
Kaposi sarcoma,9,Finland,0.09,1.594147424274012
Kidney cancer,195,Finland,8.9,34.53986085927026
Laryngeal cancer,48,Finland,0.92,8.502119596128065
Leukemia,891,Finland,7.7,157.82059500312718
Liver cancer,103,Finland,4.1,18.244131633358137
Lung cancer,215,Finland,19.2,38.08241069099029
Mesothelioma,152,Finland,0.67,26.9233787210722
Mouth cancer,1,Finland,4.0,0.17712749158600133
Multiple myeloma,152,Finland,2.9,26.9233787210722
Non-Hodgkin lymphoma,182,Finland,11.4,32.23720346865224
Ovarian cancer,443,Finland,7.4,78.4674787725986
Pancreatic cancer,195,Finland,8.9,34.53986085927026
Penile cancer,6,Finland,0.68,1.062764949516008
Prostate cancer,1108,Finland,82.2,196.25726067728948
Rectal cancer,95,Finland,9.8,16.827111700670127
Salivary gland cancer,16,Finland,0.67,2.8340398653760213
Skin cancer,710,Finland,31.4,125.76051902606095
Stomach cancer,68,Finland,4.0,12.04466942784809
Testicular cancer,55,Finland,6.8,9.742012037230074
Throat cancer,0,Finland,1.71,0.0
Thyroid cancer,77,Finland,8.1,13.638816852122103
Uterine cancer,164,Finland,12.4,29.048908620104218
Vaginal cancer,4,Finland,0.33,0.7085099663440053
Vulvar cancer,13,Finland,1.7,2.3026573906180174
Anal cancer,0,Azerbaijan,0.87,0.0
Bladder cancer,3,Azerbaijan,5.4,0.29291949146832924
Brain cancer,3,Azerbaijan,5.5,0.29291949146832924
Breast cancer,13,Azerbaijan,32.9,1.26931779636276
Cervical cancer,0,Azerbaijan,8.2,0.0
Colon cancer,1,Azerbaijan,8.4,0.09763983048944308
Colorectal cancer,7,Azerbaijan,14.2,0.6834788134261016
Esophageal cancer,3,Azerbaijan,8.0,0.29291949146832924
Gallbladder cancer,1,Azerbaijan,0.56,0.09763983048944308
Hodgkin lymphoma,0,Azerbaijan,2.0,0.0
Kaposi sarcoma,0,Azerbaijan,0.44,0.0
Kidney cancer,5,Azerbaijan,2.8,0.4881991524472154
Laryngeal cancer,0,Azerbaijan,3.1,0.0
Leukemia,4,Azerbaijan,5.3,0.3905593219577723
Liver cancer,1,Azerbaijan,5.4,0.09763983048944308
Lung cancer,1,Azerbaijan,19.4,0.09763983048944308
Mesothelioma,0,Azerbaijan,0.23,0.0
Mouth cancer,0,Azerbaijan,1.8,0.0
Multiple myeloma,0,Azerbaijan,1.2,0.0
Non-Hodgkin lymphoma,0,Azerbaijan,3.6,0.0
Ovarian cancer,1,Azerbaijan,5.9,0.09763983048944308
Pancreatic cancer,4,Azerbaijan,3.0,0.3905593219577723
Penile cancer,0,Azerbaijan,0.02,0.0
Prostate cancer,3,Azerbaijan,10.8,0.29291949146832924
Rectal cancer,0,Azerbaijan,4.9,0.0
Salivary gland cancer,0,Azerbaijan,0.89,0.0
Skin cancer,6,Azerbaijan,3.56,0.5858389829366585
Stomach cancer,4,Azerbaijan,16.6,0.3905593219577723
Testicular cancer,0,Azerbaijan,1.2,0.0
Throat cancer,0,Azerbaijan,1.07,0.0
Thyroid cancer,1,Azerbaijan,2.9,0.09763983048944308
Uterine cancer,0,Azerbaijan,5.0,0.0
Vaginal cancer,0,Azerbaijan,0.03,0.0
Vulvar cancer,0,Azerbaijan,0.3,0.0
Anal cancer,1,Singapore,0.6,0.16564793188557042
Bladder cancer,122,Singapore,3.9,20.20904769003959
Brain cancer,247,Singapore,2.8,40.91503917573589
Breast cancer,1437,Singapore,72.6,238.03607811956468
Cervical cancer,151,Singapore,7.4,25.012837714721133
Colon cancer,148,Singapore,20.7,24.51589391906442
Colorectal cancer,585,Singapore,34.0,96.90404015305869
Esophageal cancer,26,Singapore,1.9,4.30684622902483
Gallbladder cancer,12,Singapore,1.3,1.9877751826268448
Hodgkin lymphoma,48,Singapore,1.3,7.951100730507379
Kaposi sarcoma,3,Singapore,0.06,0.4969437956567112
Kidney cancer,138,Singapore,7.0,22.859414600208716
Laryngeal cancer,4,Singapore,1.5,0.6625917275422817
Leukemia,576,Singapore,8.8,95.41320876608856
Liver cancer,803,Singapore,12.1,133.01528930411303
Lung cancer,1010,Singapore,24.3,167.30441120442612
Mesothelioma,19,Singapore,0.36,3.147310705825838
Mouth cancer,0,Singapore,2.3,0.0
Multiple myeloma,161,Singapore,2.2,26.669317033576835
Non-Hodgkin lymphoma,105,Singapore,11.3,17.393032847984895
Ovarian cancer,191,Singapore,10.3,31.638754990143948
Pancreatic cancer,71,Singapore,7.7,11.761003163875499
Penile cancer,6,Singapore,0.45,0.9938875913134224
Prostate cancer,294,Singapore,32.8,48.7004919743577
Rectal cancer,112,Singapore,12.7,18.552568371183884
Salivary gland cancer,2,Singapore,0.68,0.33129586377114084
Skin cancer,264,Singapore,4.24,43.73105401779059
Stomach cancer,54,Singapore,8.0,8.944988321820802
Testicular cancer,11,Singapore,2.2,1.8221272507412745
Throat cancer,1,Singapore,6.4,0.16564793188557042
Thyroid cancer,66,Singapore,7.1,10.932763504447648
Uterine cancer,46,Singapore,17.6,7.619804866736239
Vaginal cancer,1,Singapore,0.38,0.16564793188557042
Vulvar cancer,3,Singapore,0.63,0.4969437956567112
Anal cancer,7,Colombia,0.78,0.132837528013537
Bladder cancer,10,Colombia,2.8,0.1897678971621957
Brain cancer,62,Colombia,3.3,1.1765609624056133
Breast cancer,340,Colombia,50.7,6.452108503514653
Cervical cancer,199,Colombia,13.7,3.7763811535276943
Colon cancer,34,Colombia,11.2,0.6452108503514653
Colorectal cancer,96,Colombia,16.4,1.8217718127570786
Esophageal cancer,2,Colombia,1.4,0.037953579432439134
Gallbladder cancer,3,Colombia,0.96,0.056930369148658705
Hodgkin lymphoma,18,Colombia,1.2,0.34158221489195223
Kaposi sarcoma,5,Colombia,0.69,0.09488394858109785
Kidney cancer,31,Colombia,3.8,0.5882804812028066
Laryngeal cancer,5,Colombia,1.4,0.09488394858109785
Leukemia,175,Colombia,6.1,3.3209382003384245
Liver cancer,30,Colombia,3.6,0.5693036914865871
Lung cancer,65,Colombia,10.1,1.233491331554272
Mesothelioma,15,Colombia,0.21,0.28465184574329355
Mouth cancer,0,Colombia,1.3,0.0
Multiple myeloma,20,Colombia,2.1,0.3795357943243914
Non-Hodgkin lymphoma,30,Colombia,6.0,0.5693036914865871
Ovarian cancer,42,Colombia,6.7,0.7970251680812219
Pancreatic cancer,8,Colombia,4.0,0.15181431772975654
Penile cancer,12,Colombia,1.6,0.22772147659463482
