Cancer,Articles,Country,ASR,Norm_articles
Bladder cancer,0,Turkmenistan,2.9,0.0
Brain cancer,0,Turkmenistan,4.3,0.0
Breast cancer,2,Turkmenistan,31.1,0.2833727764623771
Cervical cancer,0,Turkmenistan,14.1,0.0
Colon cancer,0,Turkmenistan,2.1,0.0
Colorectal cancer,0,Turkmenistan,5.9,0.0
Esophageal cancer,0,Turkmenistan,7.7,0.0
Gallbladder cancer,0,Turkmenistan,0.53,0.0
Hodgkin lymphoma,0,Turkmenistan,0.75,0.0
Kaposi sarcoma,0,Turkmenistan,0.05,0.0
Kidney cancer,0,Turkmenistan,3.8,0.0
Laryngeal cancer,0,Turkmenistan,1.2,0.0
Leukemia,0,Turkmenistan,3.7,0.0
Liver cancer,0,Turkmenistan,6.2,0.0
Lung cancer,0,Turkmenistan,9.5,0.0
Mesothelioma,0,Turkmenistan,0.02,0.0
Mouth cancer,0,Turkmenistan,2.8,0.0
Multiple myeloma,0,Turkmenistan,1.1,0.0
Non-Hodgkin lymphoma,0,Turkmenistan,1.3,0.0
Ovarian cancer,1,Turkmenistan,4.5,0.14168638823118854
Pancreatic cancer,0,Turkmenistan,2.6,0.0
Penile cancer,0,Turkmenistan,0.0,0.0
Prostate cancer,0,Turkmenistan,6.1,0.0
Rectal cancer,0,Turkmenistan,3.1,0.0
Salivary gland cancer,0,Turkmenistan,0.2,0.0
Skin cancer,0,Turkmenistan,5.57,0.0
Stomach cancer,0,Turkmenistan,12.1,0.0
Testicular cancer,0,Turkmenistan,2.0,0.0
Throat cancer,0,Turkmenistan,2.44,0.0
Thyroid cancer,0,Turkmenistan,1.3,0.0
Uterine cancer,1,Turkmenistan,5.4,0.14168638823118854
Vaginal cancer,0,Turkmenistan,0.25,0.0
Vulvar cancer,0,Turkmenistan,0.54,0.0
Anal cancer,0,Cameroon,0.68,0.0
Bladder cancer,0,Cameroon,1.4,0.0
Brain cancer,2,Cameroon,0.51,0.0679294133238857
Breast cancer,45,Cameroon,48.6,1.5284117997874285
Cervical cancer,35,Cameroon,33.1,1.188764733168
Colon cancer,2,Cameroon,3.2,0.0679294133238857
Colorectal cancer,5,Cameroon,6.3,0.16982353330971428
Esophageal cancer,1,Cameroon,1.3,0.03396470666194285
Gallbladder cancer,0,Cameroon,0.19,0.0
Hodgkin lymphoma,2,Cameroon,0.54,0.0679294133238857
Kaposi sarcoma,3,Cameroon,6.2,0.10189411998582856
Kidney cancer,2,Cameroon,0.84,0.0679294133238857
Laryngeal cancer,0,Cameroon,0.28,0.0
Leukemia,26,Cameroon,1.8,0.8830823732105142
Liver cancer,24,Cameroon,5.8,0.8151529598866285
Lung cancer,24,Cameroon,3.1,0.8151529598866285
Mesothelioma,0,Cameroon,0.05,0.0
Mouth cancer,0,Cameroon,1.7,0.0
Multiple myeloma,2,Cameroon,0.78,0.0679294133238857
Non-Hodgkin lymphoma,2,Cameroon,7.8,0.0679294133238857
Ovarian cancer,3,Cameroon,5.9,0.10189411998582856
Pancreatic cancer,5,Cameroon,1.4,0.16982353330971428
Penile cancer,0,Cameroon,0.11,0.0
Prostate cancer,13,Cameroon,38.6,0.4415411866052571
Rectal cancer,2,Cameroon,2.4,0.0679294133238857
Salivary gland cancer,0,Cameroon,1.3,0.0
Skin cancer,10,Cameroon,3.2,0.33964706661942856
Stomach cancer,0,Cameroon,3.5,0.0
Testicular cancer,1,Cameroon,0.36,0.03396470666194285
Throat cancer,0,Cameroon,4.24,0.0
Thyroid cancer,4,Cameroon,0.75,0.1358588266477714
Uterine cancer,2,Cameroon,2.9,0.0679294133238857
Vaginal cancer,0,Cameroon,0.59,0.0
Vulvar cancer,0,Cameroon,0.87,0.0
Anal cancer,0,Nicaragua,0.41,0.0
Bladder cancer,0,Nicaragua,1.2,0.0
Brain cancer,0,Nicaragua,2.6,0.0
Breast cancer,4,Nicaragua,35.3,0.5878993269434556
Cervical cancer,0,Nicaragua,20.6,0.0
Colon cancer,1,Nicaragua,7.2,0.1469748317358639
Colorectal cancer,1,Nicaragua,9.8,0.1469748317358639
Esophageal cancer,0,Nicaragua,0.74,0.0
Gallbladder cancer,0,Nicaragua,1.4,0.0
Hodgkin lymphoma,0,Nicaragua,1.3,0.0
Kaposi sarcoma,0,Nicaragua,0.23,0.0
Kidney cancer,1,Nicaragua,2.7,0.1469748317358639
Laryngeal cancer,0,Nicaragua,1.3,0.0
Leukemia,3,Nicaragua,7.2,0.44092449520759164
Liver cancer,0,Nicaragua,9.8,0.0
Lung cancer,0,Nicaragua,5.4,0.0
Mesothelioma,0,Nicaragua,0.04,0.0
Mouth cancer,0,Nicaragua,0.59,0.0
Multiple myeloma,0,Nicaragua,0.59,0.0
Non-Hodgkin lymphoma,0,Nicaragua,4.6,0.0
Ovarian cancer,1,Nicaragua,3.5,0.1469748317358639
Pancreatic cancer,0,Nicaragua,3.8,0.0
Penile cancer,0,Nicaragua,1.5,0.0
Prostate cancer,1,Nicaragua,36.8,0.1469748317358639
Rectal cancer,1,Nicaragua,2.2,0.1469748317358639
Salivary gland cancer,0,Nicaragua,0.32,0.0
Skin cancer,0,Nicaragua,3.66,0.0
Stomach cancer,1,Nicaragua,9.1,0.1469748317358639
Testicular cancer,1,Nicaragua,2.1,0.1469748317358639
Throat cancer,0,Nicaragua,1.08,0.0
Thyroid cancer,0,Nicaragua,4.0,0.0
Uterine cancer,0,Nicaragua,6.4,0.0
Vaginal cancer,0,Nicaragua,0.41,0.0
Vulvar cancer,0,Nicaragua,0.49,0.0
Anal cancer,5,Czechia,1.1,0.4596908578980636
Bladder cancer,81,Czechia,11.7,7.44699189794863
Brain cancer,257,Czechia,4.9,23.628110095960466
Breast cancer,720,Czechia,72.5,66.19548353732115
Cervical cancer,211,Czechia,8.0,19.39895420329828
Colon cancer,132,Czechia,17.7,12.135838648508878
Colorectal cancer,456,Czechia,30.5,41.9238062403034
Esophageal cancer,37,Czechia,3.1,3.4017123484456704
Gallbladder cancer,4,Czechia,1.2,0.3677526863184508
Hodgkin lymphoma,78,Czechia,2.2,7.171177383209791
Kaposi sarcoma,4,Czechia,0.06,0.3677526863184508
Kidney cancer,259,Czechia,13.3,23.811986439119693
Laryngeal cancer,16,Czechia,2.1,1.4710107452738033
Leukemia,1215,Czechia,7.4,111.70487846922944
Liver cancer,112,Czechia,3.9,10.297075216916623
Lung cancer,242,Czechia,23.7,22.249037522266274
Mesothelioma,28,Czechia,0.24,2.5742688042291557
Mouth cancer,3,Czechia,4.4,0.2758145147388381
Multiple myeloma,365,Czechia,2.5,33.55743262655864
Non-Hodgkin lymphoma,138,Czechia,7.9,12.687467677986554
Ovarian cancer,210,Czechia,8.0,19.307016031718668
Pancreatic cancer,171,Czechia,9.3,15.721427340113774
Penile cancer,4,Czechia,1.3,0.3677526863184508
Prostate cancer,338,Czechia,70.0,31.075101993909097
Rectal cancer,71,Czechia,11.7,6.527610182152502
Salivary gland cancer,2,Czechia,0.67,0.1838763431592254
Skin cancer,475,Czechia,28.1,43.670631500316034
Stomach cancer,12,Czechia,4.8,1.1032580589553524
Testicular cancer,16,Czechia,9.0,1.4710107452738033
Throat cancer,0,Czechia,3.92,0.0
Thyroid cancer,65,Czechia,9.0,5.9759811526748265
Uterine cancer,100,Czechia,14.5,9.193817157961272
Vaginal cancer,1,Czechia,0.43,0.0919381715796127
Vulvar cancer,12,Czechia,1.9,1.1032580589553524
Anal cancer,0,Kyrgyz Republic,0.26,0.0
Bladder cancer,1,Kyrgyz Republic,2.2,0.1373286824686204
Brain cancer,1,Kyrgyz Republic,3.9,0.1373286824686204
Breast cancer,9,Kyrgyz Republic,25.3,1.2359581422175836
Cervical cancer,2,Kyrgyz Republic,14.1,0.2746573649372408
Colon cancer,0,Kyrgyz Republic,3.7,0.0
Colorectal cancer,1,Kyrgyz Republic,7.9,0.1373286824686204
Esophageal cancer,0,Kyrgyz Republic,3.3,0.0
Gallbladder cancer,0,Kyrgyz Republic,1.1,0.0
Hodgkin lymphoma,0,Kyrgyz Republic,0.8,0.0
Kaposi sarcoma,0,Kyrgyz Republic,0.16,0.0
Kidney cancer,0,Kyrgyz Republic,2.5,0.0
Laryngeal cancer,1,Kyrgyz Republic,1.4,0.1373286824686204
Leukemia,2,Kyrgyz Republic,3.8,0.2746573649372408
Liver cancer,1,Kyrgyz Republic,7.8,0.1373286824686204
Lung cancer,2,Kyrgyz Republic,14.1,0.2746573649372408
Mesothelioma,0,Kyrgyz Republic,0.07,0.0
Mouth cancer,0,Kyrgyz Republic,1.9,0.0
Multiple myeloma,0,Kyrgyz Republic,0.29,0.0
Non-Hodgkin lymphoma,0,Kyrgyz Republic,1.6,0.0
Ovarian cancer,1,Kyrgyz Republic,7.3,0.1373286824686204
Pancreatic cancer,0,Kyrgyz Republic,4.7,0.0
Penile cancer,0,Kyrgyz Republic,0.1,0.0
Prostate cancer,0,Kyrgyz Republic,7.4,0.0
Rectal cancer,0,Kyrgyz Republic,3.9,0.0
Salivary gland cancer,0,Kyrgyz Republic,0.72,0.0
Skin cancer,0,Kyrgyz Republic,5.26,0.0
Stomach cancer,1,Kyrgyz Republic,16.5,0.1373286824686204
Testicular cancer,0,Kyrgyz Republic,0.82,0.0
Throat cancer,0,Kyrgyz Republic,1.7999999999999998,0.0
Thyroid cancer,0,Kyrgyz Republic,1.7,0.0
Uterine cancer,1,Kyrgyz Republic,6.9,0.1373286824686204
Vaginal cancer,0,Kyrgyz Republic,0.28,0.0
Vulvar cancer,0,Kyrgyz Republic,1.0,0.0
Anal cancer,39,Japan,0.29,0.31630170316301703
Bladder cancer,3519,Japan,7.0,28.54014598540146
Brain cancer,6381,Japan,2.5,51.75182481751825
Breast cancer,15484,Japan,74.4,125.57988645579887
Cervical cancer,3175,Japan,12.5,25.750202757502027
Colon cancer,6070,Japan,22.7,49.22952149229521
Colorectal cancer,11525,Japan,36.6,93.47120843471208
Esophageal cancer,5979,Japan,4.8,48.49148418491484
Gallbladder cancer,862,Japan,1.9,6.991078669910786
Hodgkin lymphoma,862,Japan,0.92,6.991078669910786
Kaposi sarcoma,45,Japan,0.03,0.36496350364963503
Kidney cancer,5171,Japan,6.9,41.938361719383614
Laryngeal cancer,331,Japan,1.4,2.6845093268450935
Leukemia,19073,Japan,5.9,154.68775344687754
Liver cancer,14364,Japan,9.2,116.4963503649635
Lung cancer,21607,Japan,30.5,175.23925385239255
Mesothelioma,1655,Japan,0.57,13.422546634225466
Mouth cancer,8,Japan,3.1,0.064882400648824
Multiple myeloma,2815,Japan,1.5,22.83049472830495
Non-Hodgkin lymphoma,3374,Japan,9.4,27.364152473641525
Ovarian cancer,3702,Japan,8.7,30.02433090024331
Pancreatic cancer,7248,Japan,9.8,58.78345498783455
Penile cancer,79,Japan,0.27,0.6407137064071371
Prostate cancer,8054,Japan,50.1,65.32035685320356
Rectal cancer,3633,Japan,13.6,29.464720194647203
Salivary gland cancer,84,Japan,0.6,0.681265206812652
Skin cancer,6974,Japan,2.8,56.561232765612324
Stomach cancer,1618,Japan,27.6,13.122465531224655
Testicular cancer,374,Japan,3.8,3.0332522303325224
Throat cancer,1,Japan,2.69,0.008110300081103
Thyroid cancer,1666,Japan,6.7,13.511759935117599
Uterine cancer,2256,Japan,14.8,18.29683698296837
Vaginal cancer,53,Japan,0.19,0.42984590429845904
Vulvar cancer,61,Japan,0.49,0.49472830494728304
Anal cancer,1,Tunisia,0.52,0.08352705345205201
Bladder cancer,64,Tunisia,8.9,5.345731420931329
Brain cancer,93,Tunisia,3.3,7.768015971040836
Breast cancer,383,Tunisia,36.2,31.99086147213592
Cervical cancer,55,Tunisia,5.3,4.593987939862861
Colon cancer,65,Tunisia,6.6,5.4292584743833805
Colorectal cancer,141,Tunisia,11.9,11.777314536739333
Esophageal cancer,4,Tunisia,0.7,0.33410821380820804
Gallbladder cancer,13,Tunisia,1.1,1.085851694876676
Hodgkin lymphoma,28,Tunisia,2.0,2.3387574966574562
Kaposi sarcoma,9,Tunisia,0.41,0.751743481068468
Kidney cancer,38,Tunisia,2.2,3.174028031177976
Laryngeal cancer,9,Tunisia,3.1,0.751743481068468
Leukemia,181,Tunisia,5.3,15.118396674821414
Liver cancer,42,Tunisia,4.1,3.508136244986184
Lung cancer,58,Tunisia,20.1,4.844569100219016
Mesothelioma,15,Tunisia,0.15,1.2529058017807801
Mouth cancer,0,Tunisia,1.8,0.0
Multiple myeloma,64,Tunisia,1.4,5.345731420931329
Non-Hodgkin lymphoma,31,Tunisia,5.8,2.589338657013612
Ovarian cancer,60,Tunisia,4.6,5.011623207123121
Pancreatic cancer,12,Tunisia,3.3,1.002324641424624
Penile cancer,1,Tunisia,0.12,0.08352705345205201
Prostate cancer,55,Tunisia,16.8,4.593987939862861
Rectal cancer,22,Tunisia,4.8,1.837595175945144
Salivary gland cancer,2,Tunisia,0.28,0.16705410690410402
Skin cancer,104,Tunisia,3.49,8.686813559013409
Stomach cancer,21,Tunisia,3.5,1.754068122493092
Testicular cancer,5,Tunisia,0.68,0.41763526726026
Throat cancer,0,Tunisia,3.45,0.0
Thyroid cancer,36,Tunisia,2.5,3.006973924273872
Uterine cancer,14,Tunisia,4.0,1.1693787483287281
Vaginal cancer,2,Tunisia,0.19,0.16705410690410402
Vulvar cancer,6,Tunisia,0.54,0.501162320712312
Anal cancer,13,Austria,1.1,1.4129004988734293
Bladder cancer,338,Austria,8.2,36.73541297070916
Brain cancer,578,Austria,5.3,62.81972987298785
Breast cancer,1884,Austria,69.5,204.76188768288773
Cervical cancer,335,Austria,5.9,36.40935900943067
Colon cancer,255,Austria,13.5,27.71458670867111
Colorectal cancer,699,Austria,21.8,75.97057297788669
Esophageal cancer,88,Austria,2.5,9.564249530835522
Gallbladder cancer,19,Austria,0.58,2.0650084214303965
Hodgkin lymphoma,61,Austria,1.6,6.629763879329168
Kaposi sarcoma,7,Austria,0.05,0.7607925763164619
Kidney cancer,370,Austria,7.8,40.21332189101299
Laryngeal cancer,16,Austria,1.8,1.738954460151913
Leukemia,1665,Austria,7.4,180.95994850955844
Liver cancer,387,Austria,4.9,42.060961004924394
Lung cancer,741,Austria,27.2,80.53532843578546
Mesothelioma,95,Austria,0.55,10.325042107151983
Mouth cancer,0,Austria,3.4,0.0
Multiple myeloma,297,Austria,2.4,32.27934216656988
Non-Hodgkin lymphoma,191,Austria,8.5,20.75876886806346
Ovarian cancer,527,Austria,7.7,57.27681253125363
Pancreatic cancer,237,Austria,9.4,25.75826294100021
Penile cancer,18,Austria,0.79,1.956323767670902
Prostate cancer,1087,Austria,61.0,118.14021863657058
Rectal cancer,140,Austria,7.3,15.215851526329239
Salivary gland cancer,9,Austria,0.6,0.978161883835451
Skin cancer,1290,Austria,30.0,140.20320334974798
Stomach cancer,28,Austria,5.4,3.0431703052658476
Testicular cancer,75,Austria,8.0,8.151349031962091
Throat cancer,1,Austria,3.15,0.10868465375949456
Thyroid cancer,160,Austria,7.0,17.38954460151913
Uterine cancer,161,Austria,9.7,17.498229255278623
Vaginal cancer,5,Austria,0.33,0.5434232687974728
Vulvar cancer,51,Austria,1.4,5.542917341734222
Anal cancer,0,Mauritius,0.26,0.0
Bladder cancer,0,Mauritius,3.1,0.0
Brain cancer,0,Mauritius,2.4,0.0
Breast cancer,7,Mauritius,52.7,5.628181430056579
Cervical cancer,2,Mauritius,12.9,1.6080518371590227
Colon cancer,3,Mauritius,11.7,2.412077755738534
Colorectal cancer,0,Mauritius,16.9,0.0
Esophageal cancer,0,Mauritius,1.8,0.0
Gallbladder cancer,0,Mauritius,0.95,0.0
Hodgkin lymphoma,0,Mauritius,0.76,0.0
Kaposi sarcoma,0,Mauritius,0.0,0.0
Kidney cancer,1,Mauritius,1.7,0.8040259185795113
Laryngeal cancer,0,Mauritius,1.7,0.0
Leukemia,1,Mauritius,4.1,0.8040259185795113
Liver cancer,4,Mauritius,3.6,3.2161036743180453
Lung cancer,4,Mauritius,8.4,3.2161036743180453
Mesothelioma,0,Mauritius,0.0,0.0
Mouth cancer,0,Mauritius,3.1,0.0
Multiple myeloma,0,Mauritius,1.3,0.0
Non-Hodgkin lymphoma,0,Mauritius,2.5,0.0
Ovarian cancer,0,Mauritius,7.9,0.0
Pancreatic cancer,2,Mauritius,3.8,1.6080518371590227
Penile cancer,0,Mauritius,0.39,0.0
Prostate cancer,0,Mauritius,24.8,0.0
Rectal cancer,0,Mauritius,5.0,0.0
Salivary gland cancer,0,Mauritius,0.33,0.0
Skin cancer,3,Mauritius,4.44,2.412077755738534
Stomach cancer,0,Mauritius,5.7,0.0
Testicular cancer,0,Mauritius,1.3,0.0
Throat cancer,0,Mauritius,1.55,0.0
Thyroid cancer,0,Mauritius,1.6,0.0
Uterine cancer,0,Mauritius,13.0,0.0
Vaginal cancer,0,Mauritius,0.44,0.0
Vulvar cancer,0,Mauritius,0.77,0.0
Anal cancer,103,Canada,1.2,2.479013406576707
Bladder cancer,1121,Canada,15.6,26.98033037643193
Brain cancer,2676,Canada,5.5,64.40621238834241
Breast cancer,11172,Canada,88.6,268.88871629393174
Cervical cancer,1387,Canada,6.6,33.38244266914459
Colon cancer,1140,Canada,17.5,27.437624111625688
Colorectal cancer,2929,Canada,28.6,70.49543949381723
Esophageal cancer,288,Canada,3.2,6.931610301884385
Gallbladder cancer,47,Canada,0.55,1.13120029232141
Hodgkin lymphoma,483,Canada,2.6,11.624888110451938
Kaposi sarcoma,33,Canada,0.16,0.7942470137575858
Kidney cancer,1457,Canada,10.9,35.06720906196371
Laryngeal cancer,88,Canada,1.2,2.1179920366868954
Leukemia,5333,Canada,11.7,128.35513104149106
Liver cancer,1066,Canada,5.9,25.656585353502617
Lung cancer,2328,Canada,32.4,56.03051660689878
Mesothelioma,347,Canada,0.66,8.351627690117644
Mouth cancer,1,Canada,4.4,0.02406809132598745
Multiple myeloma,954,Canada,5.3,22.960959124992023
Non-Hodgkin lymphoma,726,Canada,12.1,17.473434302666888
Ovarian cancer,2267,Canada,9.2,54.562363036013544
Pancreatic cancer,720,Canada,7.5,17.329025754710962
Penile cancer,52,Canada,0.68,1.2515407489513473
Prostate cancer,6209,Canada,60.1,149.43877904305606
Rectal cancer,555,Canada,9.9,13.357790685923034
Salivary gland cancer,12,Canada,0.94,0.28881709591184934
Skin cancer,3111,Canada,68.0,74.87583211514695
Stomach cancer,137,Canada,4.7,3.29732851166028
Testicular cancer,226,Canada,5.8,5.439388639673163
Throat cancer,0,Canada,3.1100000000000003,0.0
Thyroid cancer,625,Canada,10.7,15.042557078742155
Uterine cancer,726,Canada,21.1,17.473434302666888
Vaginal cancer,15,Canada,0.53,0.3610213698898117
Vulvar cancer,54,Canada,2.2,1.299676931603322
Anal cancer,1,Ukraine,0.45,0.030430284218854603
Bladder cancer,19,Ukraine,6.3,0.5781754001582374
Brain cancer,61,Ukraine,4.1,1.856247337350131
Breast cancer,224,Ukraine,43.1,6.816383665023431
Cervical cancer,30,Ukraine,15.2,0.9129085265656381
Colon cancer,39,Ukraine,12.9,1.1867810845353295
Colorectal cancer,50,Ukraine,24.2,1.5215142109427302
Esophageal cancer,6,Ukraine,3.2,0.18258170531312762
Gallbladder cancer,1,Ukraine,0.61,0.030430284218854603
Hodgkin lymphoma,5,Ukraine,2.0,0.15215142109427301
Kaposi sarcoma,0,Ukraine,0.05,0.0
Kidney cancer,36,Ukraine,8.0,1.0954902318787658
Laryngeal cancer,3,Ukraine,3.5,0.09129085265656381
Leukemia,200,Ukraine,5.7,6.086056843770921
Liver cancer,4,Ukraine,2.6,0.12172113687541841
Lung cancer,19,Ukraine,20.6,0.5781754001582374
Mesothelioma,3,Ukraine,0.24,0.09129085265656381
Mouth cancer,0,Ukraine,4.3,0.0
Multiple myeloma,37,Ukraine,1.3,1.1259205160976204
Non-Hodgkin lymphoma,8,Ukraine,3.9,0.24344227375083682
Ovarian cancer,37,Ukraine,11.0,1.1259205160976204
Pancreatic cancer,15,Ukraine,6.4,0.4564542632828191
Penile cancer,0,Ukraine,0.71,0.0
Prostate cancer,54,Ukraine,26.4,1.6432353478181487
Rectal cancer,22,Ukraine,10.9,0.6694662528148013
Salivary gland cancer,0,Ukraine,0.63,0.0
Skin cancer,68,Ukraine,9.3,2.069259326882113
Stomach cancer,10,Ukraine,9.5,0.30430284218854603
Testicular cancer,0,Ukraine,1.9,0.0
Throat cancer,0,Ukraine,4.07,0.0
Thyroid cancer,87,Ukraine,6.0,2.6474347270403507
Uterine cancer,34,Ukraine,19.4,1.0346296634410566
Vaginal cancer,1,Ukraine,0.3,0.030430284218854603
Vulvar cancer,0,Ukraine,1.1,0.0
Anal cancer,0,Indonesia,0.28,0.0
Bladder cancer,46,Indonesia,2.6,0.16172196940429875
Brain cancer,42,Indonesia,2.0,0.14765918945609885
Breast cancer,618,Indonesia,41.8,2.1726995019968833
Cervical cancer,152,Indonesia,23.3,0.5343856380315959
Colon cancer,39,Indonesia,6.3,0.13711210449494893
Colorectal cancer,133,Indonesia,12.1,0.46758743327764635
Esophageal cancer,1,Indonesia,0.48,0.0035156949870499728
Gallbladder cancer,2,Indonesia,0.22,0.0070313899740999455
Hodgkin lymphoma,29,Indonesia,0.44,0.1019551546244492
Kaposi sarcoma,2,Indonesia,0.04,0.0070313899740999455
Kidney cancer,24,Indonesia,0.9,0.08437667968919935
Laryngeal cancer,1,Indonesia,1.4,0.0035156949870499728
Leukemia,110,Indonesia,5.2,0.386726448575497
Liver cancer,87,Indonesia,8.0,0.3058654638733476
Lung cancer,115,Indonesia,13.4,0.40430492351074687
Mesothelioma,2,Indonesia,0.09,0.0070313899740999455
Mouth cancer,0,Indonesia,2.2,0.0
Multiple myeloma,12,Indonesia,1.2,0.04218833984459967
Non-Hodgkin lymphoma,35,Indonesia,5.5,0.12304932454674905
Ovarian cancer,75,Indonesia,9.8,0.26367712402874793
Pancreatic cancer,21,Indonesia,2.0,0.07382959472804942
Penile cancer,7,Indonesia,0.77,0.02460986490934981
Prostate cancer,89,Indonesia,10.5,0.3128968538474476
Rectal cancer,8,Indonesia,5.5,0.028125559896399782
Salivary gland cancer,0,Indonesia,0.8,0.0
Skin cancer,48,Indonesia,3.3000000000000003,0.1687533593783987
Stomach cancer,4,Indonesia,1.3,0.014062779948199891
Testicular cancer,6,Indonesia,1.1,0.021094169922299837
Throat cancer,1,Indonesia,6.709999999999999,0.0035156949870499728
Thyroid cancer,33,Indonesia,4.5,0.1160179345726491
Uterine cancer,13,Indonesia,5.3,0.04570403483164964
Vaginal cancer,0,Indonesia,0.3,0.0
Vulvar cancer,3,Indonesia,0.84,0.010547084961149918
Anal cancer,0,Belarus,0.75,0.0
Bladder cancer,13,Belarus,7.9,1.427116083817821
Brain cancer,5,Belarus,5.1,0.5488908014683926
Breast cancer,28,Belarus,56.6,3.073788488222999
Cervical cancer,7,Belarus,9.3,0.7684471220557497
Colon cancer,3,Belarus,18.9,0.3293344808810356
Colorectal cancer,5,Belarus,32.7,0.5488908014683926
Esophageal cancer,0,Belarus,3.5,0.0
Gallbladder cancer,0,Belarus,0.75,0.0
Hodgkin lymphoma,4,Belarus,2.5,0.43911264117471416
Kaposi sarcoma,0,Belarus,0.15,0.0
Kidney cancer,2,Belarus,14.1,0.21955632058735708
Laryngeal cancer,0,Belarus,4.3,0.0
Leukemia,45,Belarus,8.2,4.940017213215534
Liver cancer,2,Belarus,3.4,0.21955632058735708
Lung cancer,6,Belarus,26.0,0.6586689617620712
Mesothelioma,0,Belarus,0.25,0.0
Mouth cancer,0,Belarus,5.6,0.0
Multiple myeloma,2,Belarus,2.1,0.21955632058735708
Non-Hodgkin lymphoma,8,Belarus,6.4,0.8782252823494283
Ovarian cancer,3,Belarus,9.2,0.3293344808810356
Pancreatic cancer,2,Belarus,7.2,0.21955632058735708
Penile cancer,0,Belarus,0.86,0.0
Prostate cancer,7,Belarus,68.2,0.7684471220557497
Rectal cancer,1,Belarus,13.1,0.10977816029367854
Salivary gland cancer,0,Belarus,0.78,0.0
Skin cancer,11,Belarus,13.2,1.207559763230464
Stomach cancer,2,Belarus,15.3,0.21955632058735708
Testicular cancer,2,Belarus,2.7,0.21955632058735708
Throat cancer,0,Belarus,5.69,0.0
Thyroid cancer,42,Belarus,9.0,4.6106827323344985
Uterine cancer,0,Belarus,24.3,0.0
Vaginal cancer,1,Belarus,0.24,0.10977816029367854
Vulvar cancer,0,Belarus,1.3,0.0
Anal cancer,0,North Korea,0.09,0.0
Bladder cancer,0,North Korea,4.1,0.0
Brain cancer,1,North Korea,3.3,0.038535645472061654
Breast cancer,3,North Korea,32.3,0.11560693641618497
Cervical cancer,1,North Korea,11.8,0.038535645472061654
Colon cancer,0,North Korea,8.8,0.0
Colorectal cancer,0,North Korea,19.0,0.0
Esophageal cancer,0,North Korea,4.2,0.0
Gallbladder cancer,0,North Korea,2.5,0.0
Hodgkin lymphoma,0,North Korea,0.44,0.0
Kaposi sarcoma,0,North Korea,0.02,0.0
Kidney cancer,2,North Korea,3.2,0.07707129094412331
Laryngeal cancer,0,North Korea,1.5,0.0
Leukemia,1,North Korea,4.7,0.038535645472061654
Liver cancer,1,North Korea,16.4,0.038535645472061654
Lung cancer,1,North Korea,38.4,0.038535645472061654
Mesothelioma,0,North Korea,0.18,0.0
Mouth cancer,0,North Korea,0.89,0.0
Multiple myeloma,0,North Korea,0.56,0.0
Non-Hodgkin lymphoma,0,North Korea,2.0,0.0
Ovarian cancer,0,North Korea,5.9,0.0
Pancreatic cancer,0,North Korea,4.7,0.0
Penile cancer,0,North Korea,0.38,0.0
Prostate cancer,0,North Korea,3.7,0.0
Rectal cancer,1,North Korea,10.1,0.038535645472061654
Salivary gland cancer,0,North Korea,0.33,0.0
Skin cancer,2,North Korea,1.11,0.07707129094412331
Stomach cancer,0,North Korea,13.9,0.0
Testicular cancer,0,North Korea,0.39,0.0
Throat cancer,0,North Korea,1.43,0.0
Thyroid cancer,0,North Korea,3.3,0.0
Uterine cancer,0,North Korea,4.5,0.0
Vaginal cancer,0,North Korea,0.14,0.0
Vulvar cancer,0,North Korea,0.26,0.0
Anal cancer,19,Portugal,0.74,1.7675018733194197
Bladder cancer,231,Portugal,11.0,21.489101722988735
Brain cancer,311,Portugal,6.2,28.931214873807342
Breast cancer,1615,Portugal,88.8,150.23765923215066
Cervical cancer,216,Portugal,11.1,20.093705507210245
Colon cancer,199,Portugal,23.7,18.51225646266129
Colorectal cancer,595,Portugal,37.8,55.3507165592134
Esophageal cancer,54,Portugal,3.1,5.023426376802561
Gallbladder cancer,3,Portugal,0.57,0.2790792431556978
Hodgkin lymphoma,71,Portugal,3.2,6.604875421351515
Kaposi sarcoma,19,Portugal,0.68,1.7675018733194197
Kidney cancer,167,Portugal,7.2,15.535411202333847
Laryngeal cancer,16,Portugal,3.5,1.4884226301637218
Leukemia,421,Portugal,7.7,39.16412045618293
Liver cancer,155,Portugal,6.7,14.419094229711055
Lung cancer,334,Portugal,23.9,31.070822404667695
Mesothelioma,31,Portugal,0.27,2.883818845942211
Mouth cancer,0,Portugal,6.3,0.0
Multiple myeloma,124,Portugal,3.4,11.535275383768845
Non-Hodgkin lymphoma,122,Portugal,10.8,11.349222554998379
Ovarian cancer,184,Portugal,5.8,17.1168602468828
Pancreatic cancer,140,Portugal,6.8,13.023698013932567
Penile cancer,14,Portugal,0.98,1.3023698013932565
Prostate cancer,556,Portugal,62.6,51.72268639818933
Rectal cancer,103,Portugal,13.3,9.58172068167896
Salivary gland cancer,2,Portugal,0.63,0.18605282877046522
Skin cancer,526,Portugal,14.1,48.93189396663236
Stomach cancer,94,Portugal,12.8,8.744482952211866
Testicular cancer,19,Portugal,6.3,1.7675018733194197
Throat cancer,0,Portugal,5.65,0.0
Thyroid cancer,219,Portugal,15.6,20.37278475036594
Uterine cancer,62,Portugal,10.0,5.767637691884422
