Cancer,Articles,Country,ASR
Hodgkin lymphoma,0.9302325581395349,Cameroon,0.283777392401072
Kaposi sarcoma,1.3953488372093024,Cameroon,3.258184875716012
Kidney cancer,0.9302325581395349,Cameroon,0.4414314992905565
Laryngeal cancer,0.0,Cameroon,0.14714383309685217
Leukemia,12.093023255813954,Cameroon,0.9459246413369067
Liver cancer,11.162790697674419,Cameroon,3.047979399863366
Lung cancer,11.162790697674419,Cameroon,1.629092437858006
Mesothelioma,0.0,Cameroon,0.02627568448158074
Mouth cancer,0.0,Cameroon,0.8933732723737452
Multiple myeloma,0.9302325581395349,Cameroon,0.4099006779126596
Non-Hodgkin lymphoma,0.9302325581395349,Cameroon,4.099006779126595
Ovarian cancer,1.3953488372093024,Cameroon,3.100530768826528
Pancreatic cancer,2.3255813953488373,Cameroon,0.7357191654842608
Penile cancer,0.0,Cameroon,0.057806505859477636
Prostate cancer,6.046511627906977,Cameroon,20.284828419780332
Rectal cancer,0.9302325581395349,Cameroon,1.2612328551158756
Salivary gland cancer,0.0,Cameroon,0.6831677965210993
Skin cancer,4.651162790697675,Cameroon,1.6816438068211674
Stomach cancer,0.0,Cameroon,1.839297913710652
Testicular cancer,0.46511627906976744,Cameroon,0.18918492826738134
Throat cancer,0.0,Cameroon,2.2281780440380468
Thyroid cancer,1.8604651162790697,Cameroon,0.3941352672237111
Uterine cancer,0.9302325581395349,Cameroon,1.523989699931683
Vaginal cancer,0.0,Cameroon,0.31005307688265277
Vulvar cancer,0.0,Cameroon,0.4571969099795049
Anal cancer,0.0,Nicaragua,0.21766829475472502
Bladder cancer,0.0,Nicaragua,0.6370779358674878
Brain cancer,0.0,Nicaragua,1.3803355277128904
Breast cancer,26.666666666666668,Nicaragua,18.74070928010193
Cervical cancer,0.0,Nicaragua,10.936504565725208
Colon cancer,6.666666666666667,Nicaragua,3.822467615204927
Colorectal cancer,6.666666666666667,Nicaragua,5.202803142917818
Esophageal cancer,0.0,Nicaragua,0.3928647271182842
Gallbladder cancer,0.0,Nicaragua,0.7432575918454025
Hodgkin lymphoma,0.0,Nicaragua,0.6901677638564452
Kaposi sarcoma,0.0,Nicaragua,0.12210660437460183
Kidney cancer,6.666666666666667,Nicaragua,1.4334253557018477
Laryngeal cancer,0.0,Nicaragua,0.6901677638564452
Leukemia,20.0,Nicaragua,3.822467615204927
Liver cancer,0.0,Nicaragua,5.202803142917818
Lung cancer,0.0,Nicaragua,2.8668507114036954
Mesothelioma,0.0,Nicaragua,0.021235931195582928
Mouth cancer,0.0,Nicaragua,0.3132299851348482
Multiple myeloma,0.0,Nicaragua,0.3132299851348482
Non-Hodgkin lymphoma,0.0,Nicaragua,2.4421320874920363
Ovarian cancer,6.666666666666667,Nicaragua,1.8581439796135062
Pancreatic cancer,0.0,Nicaragua,2.017413463580378
Penile cancer,0.0,Nicaragua,0.7963474198343597
Prostate cancer,6.666666666666667,Nicaragua,19.53705669993629
Rectal cancer,6.666666666666667,Nicaragua,1.1679762157570612
Salivary gland cancer,0.0,Nicaragua,0.16988744956466342
Skin cancer,0.0,Nicaragua,1.943087704395838
Stomach cancer,6.666666666666667,Nicaragua,4.831174346995116
Testicular cancer,6.666666666666667,Nicaragua,1.1148863877681037
Throat cancer,0.0,Nicaragua,0.573370142280739
Thyroid cancer,0.0,Nicaragua,2.1235931195582927
Uterine cancer,0.0,Nicaragua,3.3977489912932684
Vaginal cancer,0.0,Nicaragua,0.21766829475472502
Vulvar cancer,0.0,Nicaragua,0.2601401571458909
Anal cancer,0.08561643835616438,Czechia,0.28131553373228996
Bladder cancer,1.3869863013698631,Czechia,2.9921743133343566
Brain cancer,4.4006849315068495,Czechia,1.2531328320802007
Breast cancer,12.32876712328767,Czechia,18.541251086900928
Cervical cancer,3.613013698630137,Czechia,2.045931154416654
Colon cancer,2.26027397260274,Czechia,4.526622679146847
Colorectal cancer,7.808219178082192,Czechia,7.800112526213494
Esophageal cancer,0.6335616438356164,Czechia,0.7927983223364534
Gallbladder cancer,0.0684931506849315,Czechia,0.3068896731624981
Hodgkin lymphoma,1.3356164383561644,Czechia,0.5626310674645799
Kaposi sarcoma,0.0684931506849315,Czechia,0.015344483658124904
Kidney cancer,4.434931506849315,Czechia,3.4013605442176873
Laryngeal cancer,0.273972602739726,Czechia,0.5370569280343717
Leukemia,20.804794520547944,Czechia,1.892486317835405
Liver cancer,1.917808219178082,Czechia,0.9973914377781188
Lung cancer,4.1438356164383565,Czechia,6.061071044959338
Mesothelioma,0.4794520547945205,Czechia,0.06137793463249962
Mouth cancer,0.05136986301369863,Czechia,1.1252621349291598
Multiple myeloma,6.25,Czechia,0.6393534857552043
Non-Hodgkin lymphoma,2.363013698630137,Czechia,2.0203570149864456
Ovarian cancer,3.595890410958904,Czechia,2.045931154416654
Pancreatic cancer,2.9280821917808217,Czechia,2.3783949670093607
Penile cancer,0.0684931506849315,Czechia,0.3324638125927063
Prostate cancer,5.787671232876712,Czechia,17.901897601145723
Rectal cancer,1.2157534246575343,Czechia,2.9921743133343566
Salivary gland cancer,0.03424657534246575,Czechia,0.17134673418239477
Skin cancer,8.133561643835616,Czechia,7.186333179888497
Stomach cancer,0.2054794520547945,Czechia,1.2275586926499924
Testicular cancer,0.273972602739726,Czechia,2.3016725487187357
Throat cancer,0.0,Czechia,1.0025062656641603
Thyroid cancer,1.1130136986301369,Czechia,2.3016725487187357
Uterine cancer,1.7123287671232876,Czechia,3.7082502173801855
Vaginal cancer,0.017123287671232876,Czechia,0.10996879954989515
Vulvar cancer,0.2054794520547945,Czechia,0.4859086491739553
Anal cancer,0.0,Brunei Darussalam,0.0
Bladder cancer,0.0,Brunei Darussalam,1.5669411850448216
Brain cancer,2.7777777777777777,Brunei Darussalam,0.40084541943007074
Breast cancer,18.055555555555557,Brunei Darussalam,18.293127323081407
Cervical cancer,11.11111111111111,Brunei Darussalam,7.288098535092194
Colon cancer,4.166666666666667,Brunei Darussalam,5.64827636469645
Colorectal cancer,25.0,Brunei Darussalam,11.588076670796589
Esophageal cancer,1.3888888888888888,Brunei Darussalam,0.5101668974564536
Gallbladder cancer,0.0,Brunei Darussalam,0.16033816777202828
Hodgkin lymphoma,2.7777777777777777,Brunei Darussalam,0.40084541943007074
Kaposi sarcoma,0.0,Brunei Darussalam,0.0
Kidney cancer,1.3888888888888888,Brunei Darussalam,1.457619707018439
Laryngeal cancer,0.0,Brunei Darussalam,0.06194883754828365
Leukemia,4.166666666666667,Brunei Darussalam,2.1499890678521973
Liver cancer,4.166666666666667,Brunei Darussalam,3.170322862765104
Lung cancer,5.555555555555555,Brunei Darussalam,8.745718242110632
Mesothelioma,1.3888888888888888,Brunei Darussalam,0.0
Mouth cancer,0.0,Brunei Darussalam,0.14940601996938999
Multiple myeloma,2.7777777777777777,Brunei Darussalam,0.2550834487282268
Non-Hodgkin lymphoma,2.7777777777777777,Brunei Darussalam,3.352525326142409
Ovarian cancer,1.3888888888888888,Brunei Darussalam,4.810145033160848
Pancreatic cancer,0.0,Brunei Darussalam,1.457619707018439
Penile cancer,0.0,Brunei Darussalam,0.0
Prostate cancer,2.7777777777777777,Brunei Darussalam,7.798265432548647
Rectal cancer,2.7777777777777777,Brunei Darussalam,5.939800306100138
Salivary gland cancer,0.0,Brunei Darussalam,0.21864295605276582
Skin cancer,1.3888888888888888,Brunei Darussalam,2.4415130092558845
Stomach cancer,4.166666666666667,Brunei Darussalam,3.7898112382479408
Testicular cancer,0.0,Brunei Darussalam,0.43728591210553164
Throat cancer,0.0,Brunei Darussalam,2.332191531229502
Thyroid cancer,0.0,Brunei Darussalam,2.295751038554041
Uterine cancer,0.0,Brunei Darussalam,3.2796443407914873
Vaginal cancer,0.0,Brunei Darussalam,0.0
Vulvar cancer,0.0,Brunei Darussalam,0.0
Anal cancer,0.0,Kyrgyz Republic,0.16821946169772256
Bladder cancer,4.3478260869565215,Kyrgyz Republic,1.4233954451345758
Brain cancer,4.3478260869565215,Kyrgyz Republic,2.5232919254658386
Breast cancer,39.130434782608695,Kyrgyz Republic,16.36904761904762
Cervical cancer,8.695652173913043,Kyrgyz Republic,9.122670807453416
Colon cancer,0.0,Kyrgyz Republic,2.3938923395445135
Colorectal cancer,4.3478260869565215,Kyrgyz Republic,5.11128364389234
Esophageal cancer,0.0,Kyrgyz Republic,2.1350931677018634
Gallbladder cancer,0.0,Kyrgyz Republic,0.7116977225672879
Hodgkin lymphoma,0.0,Kyrgyz Republic,0.5175983436853002
Kaposi sarcoma,0.0,Kyrgyz Republic,0.10351966873706003
Kidney cancer,0.0,Kyrgyz Republic,1.6174948240165632
Laryngeal cancer,4.3478260869565215,Kyrgyz Republic,0.9057971014492754
Leukemia,8.695652173913043,Kyrgyz Republic,2.458592132505176
Liver cancer,4.3478260869565215,Kyrgyz Republic,5.046583850931677
Lung cancer,8.695652173913043,Kyrgyz Republic,9.122670807453416
Mesothelioma,0.0,Kyrgyz Republic,0.045289855072463775
Mouth cancer,0.0,Kyrgyz Republic,1.229296066252588
Multiple myeloma,0.0,Kyrgyz Republic,0.18762939958592129
Non-Hodgkin lymphoma,0.0,Kyrgyz Republic,1.0351966873706004
Ovarian cancer,4.3478260869565215,Kyrgyz Republic,4.7230848861283645
Pancreatic cancer,0.0,Kyrgyz Republic,3.040890269151139
Penile cancer,0.0,Kyrgyz Republic,0.06469979296066253
Prostate cancer,0.0,Kyrgyz Republic,4.787784679089027
Rectal cancer,0.0,Kyrgyz Republic,2.5232919254658386
Salivary gland cancer,0.0,Kyrgyz Republic,0.4658385093167702
Skin cancer,0.0,Kyrgyz Republic,3.403209109730849
Stomach cancer,4.3478260869565215,Kyrgyz Republic,10.675465838509316
Testicular cancer,0.0,Kyrgyz Republic,0.5305383022774327
Throat cancer,0.0,Kyrgyz Republic,1.1645962732919253
Thyroid cancer,0.0,Kyrgyz Republic,1.099896480331263
Uterine cancer,4.3478260869565215,Kyrgyz Republic,4.464285714285714
Vaginal cancer,0.0,Kyrgyz Republic,0.1811594202898551
Vulvar cancer,0.0,Kyrgyz Republic,0.6469979296066253
Anal cancer,0.0,Guyana,0.062212863705972433
Bladder cancer,0.0,Guyana,0.526416539050536
Brain cancer,0.0,Guyana,0.11485451761102602
Breast cancer,11.11111111111111,Guyana,25.17228177641654
Cervical cancer,44.44444444444444,Guyana,14.500382848392036
Colon cancer,0.0,Guyana,3.493491577335375
Colorectal cancer,0.0,Guyana,4.211332312404288
Esophageal cancer,0.0,Guyana,0.378062787136294
Gallbladder cancer,0.0,Guyana,0.22970903522205205
Hodgkin lymphoma,0.0,Guyana,0.0
Kaposi sarcoma,0.0,Guyana,0.0
Kidney cancer,0.0,Guyana,0.9092649310872895
Laryngeal cancer,0.0,Guyana,0.6221286370597243
Leukemia,0.0,Guyana,1.9142419601837672
Liver cancer,11.11111111111111,Guyana,1.6749617151607963
Lung cancer,11.11111111111111,Guyana,2.05781010719755
Mesothelioma,0.0,Guyana,0.0
Mouth cancer,0.0,Guyana,0.526416539050536
Multiple myeloma,0.0,Guyana,0.1627105666156202
Non-Hodgkin lymphoma,0.0,Guyana,2.8235068912710566
Ovarian cancer,0.0,Guyana,2.153522205206738
Pancreatic cancer,0.0,Guyana,0.9571209800918836
Penile cancer,0.0,Guyana,0.4737748851454824
Prostate cancer,0.0,Guyana,29.622894333843796
Rectal cancer,0.0,Guyana,0.6221286370597243
Salivary gland cancer,0.0,Guyana,0.03828483920367534
Skin cancer,11.11111111111111,Guyana,0.10049770290964778
Stomach cancer,11.11111111111111,Guyana,2.153522205206738
Testicular cancer,0.0,Guyana,0.1339969372128637
Throat cancer,0.0,Guyana,0.2871362940275651
Thyroid cancer,0.0,Guyana,0.4067764165390505
Uterine cancer,0.0,Guyana,3.3499234303215926
Vaginal cancer,0.0,Guyana,0.0
Vulvar cancer,0.0,Guyana,0.320635528330781
Anal cancer,0.0,Luxembourg,0.12520441537203597
Bladder cancer,0.29673590504451036,Luxembourg,1.7886345053147996
Brain cancer,18.694362017804153,Luxembourg,0.8176614881439084
Breast cancer,12.166172106824925,Luxembourg,25.475265739983644
Cervical cancer,2.373887240356083,Luxembourg,1.124284546197874
Colon cancer,2.373887240356083,Luxembourg,4.11385936222404
Colorectal cancer,10.385756676557863,Luxembourg,6.030253475061325
Esophageal cancer,0.29673590504451036,Luxembourg,0.562142273098937
Gallbladder cancer,0.0,Luxembourg,0.10476287816843827
Hodgkin lymphoma,0.5934718100890207,Luxembourg,0.5876941946034341
Kaposi sarcoma,0.0,Luxembourg,0.0
Kidney cancer,1.7804154302670623,Luxembourg,1.5075633687653311
Laryngeal cancer,0.29673590504451036,Luxembourg,0.5365903515944399
Leukemia,19.881305637982194,Luxembourg,1.4564595257563369
Liver cancer,1.7804154302670623,Luxembourg,1.1498364677023711
Lung cancer,2.373887240356083,Luxembourg,6.566843826655765
Mesothelioma,0.5934718100890207,Luxembourg,0.5110384300899428
Mouth cancer,0.0,Luxembourg,0.4599345870809485
Multiple myeloma,2.373887240356083,Luxembourg,0.6643499591169255
Non-Hodgkin lymphoma,0.0,Luxembourg,2.274121013900245
Ovarian cancer,0.0,Luxembourg,1.5586672117743254
Pancreatic cancer,0.5934718100890207,Luxembourg,1.660874897792314
Penile cancer,0.0,Luxembourg,0.07921095666394112
Prostate cancer,4.451038575667655,Luxembourg,19.087285363859362
Rectal cancer,0.5934718100890207,Luxembourg,1.8141864268192966
Salivary gland cancer,0.0,Luxembourg,0.051103843008994274
Skin cancer,14.836795252225519,Luxembourg,11.115085854456254
Stomach cancer,0.29673590504451036,Luxembourg,1.1753883892068682
Testicular cancer,0.8902077151335311,Luxembourg,2.6829517579721993
Throat cancer,0.0,Luxembourg,0.45226901062959934
Thyroid cancer,1.7804154302670623,Luxembourg,1.9419460343417825
Uterine cancer,0.29673590504451036,Luxembourg,1.9419460343417825
Vaginal cancer,0.0,Luxembourg,0.07154538021259199
Vulvar cancer,0.0,Luxembourg,0.5110384300899428
Anal cancer,0.024661380278483896,Japan,0.0774883099532398
Bladder cancer,2.2252153128201235,Japan,1.8704074816299263
Brain cancer,4.034981219410403,Japan,0.668002672010688
Breast cancer,9.79120031364217,Japan,19.879759519038075
Cervical cancer,2.0076892919022145,Japan,3.34001336005344
Colon cancer,3.838322520266596,Japan,6.065464261857047
Colorectal cancer,7.287754043834022,Japan,9.779559118236472
Esophageal cancer,3.7807792996168,Japan,1.2825651302605208
Gallbladder cancer,0.5450797384629005,Japan,0.5076820307281228
Hodgkin lymphoma,0.5450797384629005,Japan,0.24582498329993316
Kaposi sarcoma,0.028455438782866032,Japan,0.008016032064128256
Kidney cancer,3.269846087693339,Japan,1.8436873747494986
Laryngeal cancer,0.20930556082508125,Japan,0.37408149632598525
Leukemia,12.060679642346752,Japan,1.5764863059452234
Liver cancer,9.082976059490838,Japan,2.458249832999331
Lung cancer,13.663037017364141,Japan,8.149632598530394
Mesothelioma,1.0465278041254062,Japan,0.15230460921843683
Mouth cancer,0.005058744672509516,Japan,0.828323313293253
Multiple myeloma,1.7800457816392863,Japan,0.4008016032064128
Non-Hodgkin lymphoma,2.133525565630889,Japan,2.5116900467601866
Ovarian cancer,2.340934097203779,Japan,2.3246492985971936
Pancreatic cancer,4.583222673293622,Japan,2.618570474281897
Penile cancer,0.04995510364103148,Japan,0.0721442885771543
Prostate cancer,5.092891199048956,Japan,13.386773547094187
Rectal cancer,2.297302424403384,Japan,3.6339345357381423
Salivary gland cancer,0.05311681906134993,Japan,0.1603206412825651
Skin cancer,4.4099606682601715,Japan,0.7481629926519705
Stomach cancer,1.0231311100150497,Japan,7.3747494989979945
Testicular cancer,0.23649631343981992,Japan,1.0153640614562456
Throat cancer,0.0006323430840636895,Japan,0.7187708750835002
Thyroid cancer,1.0534835780501068,Japan,1.7902471609886437
Uterine cancer,1.4265659976476837,Japan,3.9545758183032724
Vaginal cancer,0.033514183455375546,Japan,0.05076820307281228
Vulvar cancer,0.03857292812788506,Japan,0.13092852371409483
Anal cancer,0.06119951040391677,Tunisia,0.3074558032282859
Bladder cancer,3.916768665850673,Tunisia,5.262224324484125
Brain cancer,5.691554467564259,Tunisia,1.951161828179507
Breast cancer,23.43941248470012,Tunisia,21.40365399396914
Cervical cancer,3.3659730722154224,Tunisia,3.133684148288299
Colon cancer,3.9779681762545898,Tunisia,3.902323656359014
Colorectal cancer,8.629130966952264,Tunisia,7.036007804647313
Esophageal cancer,0.24479804161566707,Tunisia,0.41388281203807725
Gallbladder cancer,0.795593635250918,Tunisia,0.6503872760598357
Hodgkin lymphoma,1.7135862913096696,Tunisia,1.182522320108792
Kaposi sarcoma,0.5507955936352509,Tunisia,0.24241707562230239
Kidney cancer,2.3255813953488373,Tunisia,1.3007745521196714
Laryngeal cancer,0.5507955936352509,Tunisia,1.8329095961686277
Leukemia,11.077111383108935,Tunisia,3.133684148288299
Liver cancer,2.570379436964504,Tunisia,2.4241707562230235
Lung cancer,3.5495716034271725,Tunisia,11.884349317093362
Mesothelioma,0.9179926560587516,Tunisia,0.08868917400815941
Mouth cancer,0.0,Tunisia,1.0642700880979128
Multiple myeloma,3.916768665850673,Tunisia,0.8277656240761545
Non-Hodgkin lymphoma,1.8971848225214198,Tunisia,3.429314728315497
Ovarian cancer,3.6719706242350063,Tunisia,2.7198013362502214
Pancreatic cancer,0.7343941248470012,Tunisia,1.951161828179507
Penile cancer,0.06119951040391677,Tunisia,0.07095133920652752
Prostate cancer,3.3659730722154224,Tunisia,9.933187488913854
Rectal cancer,1.346389228886169,Tunisia,2.8380535682611012
Salivary gland cancer,0.12239902080783353,Tunisia,0.1655531248152309
Skin cancer,6.364749082007344,Tunisia,2.063501448589842
Stomach cancer,1.285189718482252,Tunisia,2.069414060190386
Testicular cancer,0.30599755201958384,Tunisia,0.40205758883698933
Throat cancer,0.0,Tunisia,2.039851002187666
Thyroid cancer,2.2031823745410035,Tunisia,1.47815290013599
Uterine cancer,0.8567931456548348,Tunisia,2.365044640217584
Vaginal cancer,0.12239902080783353,Tunisia,0.11233962041033525
Vulvar cancer,0.3671970624235006,Tunisia,0.31928102642937384
Anal cancer,0.10990869124112276,Austria,0.31814895155459155
Bladder cancer,2.857625972269192,Austria,2.371655820679682
Brain cancer,4.886709502874535,Austria,1.5328994938539409
Breast cancer,15.928305715251945,Austria,20.101229211858282
Cervical cancer,2.832262428136625,Austria,1.7064352856109908
Colon cancer,2.155901251268177,Austria,3.9045553145336234
Colorectal cancer,5.909705782888063,Austria,6.305133767172814
Esophageal cancer,0.7439972945552925,Austria,0.723065798987708
Gallbladder cancer,0.16063577950625635,Austria,0.16775126536514823
Hodgkin lymphoma,0.5157253973621914,Austria,0.46276211135213313
Kaposi sarcoma,0.05918160297598918,Austria,0.01446131597975416
Kidney cancer,3.128170443016571,Austria,2.255965292841649
Laryngeal cancer,0.13527223537368954,Austria,0.5206073752711498
Leukemia,14.07676699357457,Austria,2.140274765003616
Liver cancer,3.271897193101116,Austria,1.4172089660159077
Lung cancer,6.264795400743997,Austria,7.866955892986263
Mesothelioma,0.8031788975312817,Austria,0.15907447577729578
Mouth cancer,0.0,Austria,0.9833694866232828
Multiple myeloma,2.5109908691241123,Austria,0.6941431670281997
Non-Hodgkin lymphoma,1.614812309773419,Austria,2.4584237165582072
Ovarian cancer,4.4555292526209,Austria,2.2270426608821405
Pancreatic cancer,2.0037199864727766,Austria,2.718727404193782
Penile cancer,0.15218126479540076,Austria,0.22848879248011572
Prostate cancer,9.190057490700033,Austria,17.642805495300074
Rectal cancer,1.1836320595197836,Austria,2.1113521330441074
Salivary gland cancer,0.07609063239770038,Austria,0.17353579175704992
Skin cancer,10.90632397700372,Austria,8.676789587852497
Stomach cancer,0.2367264119039567,Austria,1.5618221258134493
Testicular cancer,0.6340886033141697,Austria,2.3138105567606657
Throat cancer,0.008454514710855596,Austria,0.9110629067245121
Thyroid cancer,1.3527223537368955,Austria,2.0245842371655822
Uterine cancer,1.3611768684477512,Austria,2.8054953000723066
Vaginal cancer,0.042272573554277985,Austria,0.09544468546637745
Vulvar cancer,0.43118025025363543,Austria,0.40491684743311646
Anal cancer,0.0,Mauritius,0.12942406292000597
Bladder cancer,0.0,Mauritius,1.5431330578923788
Brain cancer,0.0,Mauritius,1.194683657723132
Breast cancer,25.925925925925927,Mauritius,26.23326198417044
Cervical cancer,7.407407407407407,Mauritius,6.421424660261835
Colon cancer,11.11111111111111,Mauritius,5.824082831400268
Colorectal cancer,0.0,Mauritius,8.412564089800387
Esophageal cancer,0.0,Mauritius,0.896012743292349
Gallbladder cancer,0.0,Mauritius,0.4728956145154064
Hodgkin lymphoma,0.0,Mauritius,0.3783164916123251
Kaposi sarcoma,0.0,Mauritius,0.0
Kidney cancer,3.7037037037037037,Mauritius,0.8462342575538851
Laryngeal cancer,0.0,Mauritius,0.8462342575538851
Leukemia,3.7037037037037037,Mauritius,2.0409179152770167
Liver cancer,14.814814814814815,Mauritius,1.792025486584698
Lung cancer,14.814814814814815,Mauritius,4.181392802030962
Mesothelioma,0.0,Mauritius,0.0
Mouth cancer,0.0,Mauritius,1.5431330578923788
Multiple myeloma,0.0,Mauritius,0.6471203146000298
Non-Hodgkin lymphoma,0.0,Mauritius,1.244462143461596
Ovarian cancer,0.0,Mauritius,3.9325003733386428
Pancreatic cancer,7.407407407407407,Mauritius,1.8915824580616256
Penile cancer,0.0,Mauritius,0.19413609438000895
Prostate cancer,0.0,Mauritius,12.34506446313903
Rectal cancer,0.0,Mauritius,2.488924286923192
Salivary gland cancer,0.0,Mauritius,0.16426900293693064
Skin cancer,11.11111111111111,Mauritius,2.2101647667877944
Stomach cancer,0.0,Mauritius,2.8373736870924384
Testicular cancer,0.0,Mauritius,0.6471203146000298
Throat cancer,0.0,Mauritius,0.7715665289461894
Thyroid cancer,0.0,Mauritius,0.7964557718154213
Uterine cancer,0.0,Mauritius,6.471203146000298
Vaginal cancer,0.0,Mauritius,0.21902533724924086
Vulvar cancer,0.0,Mauritius,0.38329434018617153
Anal cancer,0.21286269322972637,Canada,0.2613638838673143
Bladder cancer,2.3166900884516823,Canada,3.397730490275086
Brain cancer,5.530296767793668,Canada,1.1979178010585239
Breast cancer,23.08836901711168,Canada,19.29736675887004
Cervical cancer,2.866413160287675,Canada,1.4375013612702288
Colon cancer,2.355956022154253,Canada,3.811556639731667
Colorectal cancer,6.053153674464744,Canada,6.229172565504324
Esophageal cancer,0.5951888898073903,Canada,0.6969703569795048
Gallbladder cancer,0.09713152021162272,Canada,0.11979178010585241
Hodgkin lymphoma,0.998181367281144,Canada,0.5662884150458477
Kaposi sarcoma,0.0681987269570968,Canada,0.03484851784897524
Kidney cancer,3.0110771265603042,Canada,2.374055278461438
Laryngeal cancer,0.18186327188559148,Canada,0.2613638838673143
Leukemia,11.021327601884765,Canada,2.5482978677063146
Liver cancer,2.2030255435231876,Canada,1.285039095680962
Lung cancer,4.811110192609738,Canada,7.056824864417486
Mesothelioma,0.7171199470943209,Canada,0.14375013612702287
Mouth cancer,0.002066628089608994,Canada,0.9583342408468193
Multiple myeloma,1.9715631974869803,Canada,1.1543571537473047
Non-Hodgkin lymphoma,1.5003719930561297,Canada,2.6354191623287524
Ovarian cancer,4.68504587914359,Canada,2.003789776316076
Pancreatic cancer,1.4879722245184757,Canada,1.6335242741707143
Penile cancer,0.10746466065966769,Canada,0.14810620085814477
Prostate cancer,12.831693808382244,Canada,13.089974517021325
Rectal cancer,1.1469785897329916,Canada,2.156252041905343
Salivary gland cancer,0.024799537075307927,Canada,0.20473504236272955
Skin cancer,6.42927998677358,Canada,14.810620085814477
Stomach cancer,0.2831280482764322,Canada,1.0236752118136476
Testicular cancer,0.46705794825163266,Canada,1.2632587720253525
Throat cancer,0.0,Canada,0.6773680656894564
Thyroid cancer,1.2916425560056213,Canada,2.330494631150219
Uterine cancer,1.5003719930561297,Canada,4.595648291333609
Vaginal cancer,0.03099942134413491,Canada,0.11543571537473048
Vulvar cancer,0.11159791683888567,Canada,0.47916712042340964
Anal cancer,0.0931098696461825,Ukraine,0.16675313125324237
Bladder cancer,1.7690875232774674,Ukraine,2.3345438375453935
Brain cancer,5.679702048417132,Ukraine,1.5193063069739858
Breast cancer,20.85661080074488,Ukraine,15.971244348921658
Cervical cancer,2.793296089385475,Ukraine,5.632550211220631
Colon cancer,3.631284916201117,Ukraine,4.780256429259615
Colorectal cancer,4.655493482309125,Ukraine,8.967612836285479
Esophageal cancer,0.5586592178770949,Ukraine,1.1858000444675014
Gallbladder cancer,0.0931098696461825,Ukraine,0.22604313347661745
Hodgkin lymphoma,0.4655493482309125,Ukraine,0.7411250277921884
Kaposi sarcoma,0.0,Ukraine,0.01852812569480471
Kidney cancer,3.35195530726257,Ukraine,2.9645001111687534
Laryngeal cancer,0.27932960893854747,Ukraine,1.2969687986363296
Leukemia,18.6219739292365,Ukraine,2.1122063292077367
Liver cancer,0.37243947858473,Ukraine,0.9634625361298449
Lung cancer,1.7690875232774674,Ukraine,7.63358778625954
Mesothelioma,0.27932960893854747,Ukraine,0.0889350033350626
Mouth cancer,0.0,Ukraine,1.593418809753205
Multiple myeloma,3.445065176908752,Ukraine,0.48173126806492245
Non-Hodgkin lymphoma,0.74487895716946,Ukraine,1.4451938041947672
Ovarian cancer,3.445065176908752,Ukraine,4.076187652857036
Pancreatic cancer,1.3966480446927374,Ukraine,2.371600088935003
Penile cancer,0.0,Ukraine,0.26309938486622686
Prostate cancer,5.027932960893855,Ukraine,9.782850366856886
Rectal cancer,2.0484171322160147,Ukraine,4.039131401467427
Salivary gland cancer,0.0,Ukraine,0.23345438375453934
Skin cancer,6.33147113594041,Ukraine,3.446231379233676
Stomach cancer,0.931098696461825,Ukraine,3.5203438820128947
Testicular cancer,0.0,Ukraine,0.7040687764025789
Throat cancer,0.0,Ukraine,1.5081894315571034
Thyroid cancer,8.100558659217876,Ukraine,2.223375083376565
Uterine cancer,3.165735567970205,Ukraine,7.188912769584226
Vaginal cancer,0.0931098696461825,Ukraine,0.11116875416882825
Vulvar cancer,0.0,Ukraine,0.4076187652857036
Anal cancer,0.0,Indonesia,0.1554087805961037
Bladder cancer,2.616609783845279,Indonesia,1.443081534106677
Brain cancer,2.3890784982935154,Indonesia,1.1100627185435976
Breast cancer,35.153583617747444,Indonesia,23.20031081756119
Cervical cancer,8.646188850967008,Indonesia,12.932230671032912
Colon cancer,2.218430034129693,Indonesia,3.4966975634123325
Colorectal cancer,7.565415244596132,Indonesia,6.715879447188765
Esophageal cancer,0.05688282138794084,Indonesia,0.26641505245046343
Gallbladder cancer,0.11376564277588168,Indonesia,0.12210689903979574
Hodgkin lymphoma,1.6496018202502845,Indonesia,0.24421379807959148
Kaposi sarcoma,0.11376564277588168,Indonesia,0.02220125437087195
Kidney cancer,1.3651877133105803,Indonesia,0.49952822334461894
Laryngeal cancer,0.05688282138794084,Indonesia,0.7770439029805183
Leukemia,6.257110352673493,Indonesia,2.886163068213354
Liver cancer,4.948805460750854,Indonesia,4.4402508741743905
Lung cancer,6.541524459613197,Indonesia,7.437420214242104
Mesothelioma,0.11376564277588168,Indonesia,0.04995282233446189
Mouth cancer,0.0,Indonesia,1.2210689903979575
Multiple myeloma,0.6825938566552902,Indonesia,0.6660376311261585
Non-Hodgkin lymphoma,1.9908987485779295,Indonesia,3.0526724759948936
Ovarian cancer,4.266211604095563,Indonesia,5.439307320863629
Pancreatic cancer,1.1945392491467577,Indonesia,1.1100627185435976
Penile cancer,0.3981797497155859,Indonesia,0.4273741466392851
Prostate cancer,5.062571103526735,Indonesia,5.827829272353887
Rectal cancer,0.4550625711035267,Indonesia,3.0526724759948936
Salivary gland cancer,0.0,Indonesia,0.44402508741743907
Skin cancer,2.7303754266211606,Indonesia,1.831603485596936
Stomach cancer,0.22753128555176336,Indonesia,0.7215407670533385
